"Gene","Gene_length","Transcript","Exon","intron_length","exon_length","TPE"
"ENSMUSG00000101880.2",45847,1,4,45375,473,0.25
"ENSMUSG00000096950.3",19819,1,7,16539,3281,0.142857142857143
"ENSMUSG00000103670.2",1855,1,2,1571,285,0.5
"ENSMUSG00000073535.6",6970,1,2,5188,1751,0.5
"ENSMUSG00000102558.2",41097,1,2,40484,614,0.5
"ENSMUSG00000103705.2",1477,1,1,0,1478,1
"ENSMUSG00000101905.2",358,1,1,0,359,1
"ENSMUSG00000101768.2",81274,1,3,80553,722,0.333333333333333
"ENSMUSG00000087093.3",13790,1,3,13187,604,0.333333333333333
"ENSMUSG00000103971.2",69267,1,4,68076,1192,0.25
"ENSMUSG00000047661.10",12762,1,3,10288,2475,0.333333333333333
"ENSMUSG00000104014.2",32115,1,5,31156,960,0.2
"ENSMUSG00000073528.8",70127,1,2,68959,1169,0.5
"ENSMUSG00000103719.2",3336,1,2,2894,443,0.5
"ENSMUSG00000104111.2",2630,1,2,2137,494,0.5
"ENSMUSG00000026729.10",3250,1,3,2354,830,0.333333333333333
"ENSMUSG00000104302.2",178748,1,5,176921,1828,0.2
"ENSMUSG00000103693.2",5392,1,2,1072,4321,0.5
"ENSMUSG00000103200.2",639,1,1,0,640,1
"ENSMUSG00000102852.2",2137,1,3,1427,711,0.333333333333333
"ENSMUSG00000103631.2",463,1,1,0,464,1
"ENSMUSG00000104016.2",874,1,2,241,634,0.5
"ENSMUSG00000053332.14",4117,5,18,15260,2500,0.277777777777778
"ENSMUSG00000102864.2",794,1,2,145,650,0.5
"ENSMUSG00000103158.6",12715,2,5,20380,1137,0.4
"ENSMUSG00000103393.2",57906,1,3,57307,600,0.333333333333333
"ENSMUSG00000090260.2",11525,1,3,10598,919,0.333333333333333
"ENSMUSG00000078190.8",7927,5,13,14209,10356,0.384615384615385
"ENSMUSG00000103288.2",83668,1,4,83130,539,0.25
"ENSMUSG00000092188.2",6689,1,2,6064,626,0.5
"ENSMUSG00000101869.2",2892,1,2,1549,1344,0.5
"ENSMUSG00000090081.2",2934,1,2,2072,863,0.5
"ENSMUSG00000086593.3",3626,1,3,2401,1226,0.333333333333333
"ENSMUSG00000104011.2",1547,1,3,1008,540,0.333333333333333
"ENSMUSG00000097281.3",11573,1,3,9551,2023,0.333333333333333
"ENSMUSG00000103383.2",27481,1,5,27030,452,0.2
"ENSMUSG00000102897.2",57280,1,4,56621,660,0.25
"ENSMUSG00000102761.2",30789,1,3,30140,650,0.333333333333333
"ENSMUSG00000102163.2",7122,1,3,6231,864,0.333333333333333
"ENSMUSG00000103659.2",95622,1,3,94893,604,0.333333333333333
"ENSMUSG00000104117.6",73642,2,8,77318,4406,0.25
"ENSMUSG00000101189.2",1904,2,4,1584,801,0.5
"ENSMUSG00000102408.2",27904,2,7,25189,4214,0.285714285714286
"ENSMUSG00000102302.2",4754,1,1,0,4755,1
"ENSMUSG00000102401.2",3074,1,1,0,3075,1
"ENSMUSG00000103583.2",1376,1,1,0,1377,1
"ENSMUSG00000103686.2",1221,1,1,0,1222,1
"ENSMUSG00000104306.2",1287,1,2,612,676,0.5
"ENSMUSG00000089829.3",8292,1,3,6112,2181,0.333333333333333
"ENSMUSG00000102154.2",889,1,1,0,890,1
"ENSMUSG00000097196.3",35296,1,2,34458,839,0.5
"ENSMUSG00000102484.2",160,1,1,0,161,1
"ENSMUSG00000091393.2",2844,1,1,0,2845,1
"ENSMUSG00000103400.3",2615,1,2,99,2517,0.5
"ENSMUSG00000102548.2",25705,1,3,24772,934,0.333333333333333
"ENSMUSG00000097823.3",2546,1,2,920,1627,0.5
"ENSMUSG00000103139.2",9035,1,4,8475,561,0.25
"ENSMUSG00000102909.2",4788,2,4,4147,925,0.5
"ENSMUSG00000093538.3",118326,1,3,117613,714,0.333333333333333
"ENSMUSG00000103530.2",19103,1,3,18612,492,0.333333333333333
"ENSMUSG00000089990.2",1550,1,2,636,915,0.5
"ENSMUSG00000097503.3",2987,1,3,1853,1135,0.333333333333333
"ENSMUSG00000104266.2",1139,1,1,0,1140,1
"ENSMUSG00000103908.2",2390,1,2,2035,356,0.5
"ENSMUSG00000044306.5",1562,1,1,0,1563,1
"ENSMUSG00000053925.5",13076,1,2,11406,1671,0.5
"ENSMUSG00000103676.2",4373,1,3,3755,619,0.333333333333333
"ENSMUSG00000104340.2",4522,1,3,3360,1163,0.333333333333333
"ENSMUSG00000103983.2",5576,1,1,0,5577,1
"ENSMUSG00000091993.3",3543,1,1,0,3544,1
"ENSMUSG00000103219.2",1143,1,2,559,585,0.5
"ENSMUSG00000103083.2",5296,1,2,4185,1065,0.5
"ENSMUSG00000104413.2",9399,3,8,18462,2634,0.375
"ENSMUSG00000103380.2",2769,1,2,1828,942,0.5
"ENSMUSG00000092085.2",659,1,2,160,500,0.5
"ENSMUSG00000103617.2",999,1,2,636,364,0.5
"ENSMUSG00000102413.2",667,1,2,239,429,0.5
"ENSMUSG00000085184.10",19996,2,5,15249,2810,0.4
"ENSMUSG00000103079.2",4116,1,3,3164,953,0.333333333333333
"ENSMUSG00000104157.2",3556,1,1,0,3557,1
"ENSMUSG00000104021.2",97162,1,4,96204,959,0.25
"ENSMUSG00000103435.2",4359,1,2,3932,428,0.5
"ENSMUSG00000087082.2",4712,1,3,3283,1430,0.333333333333333
"ENSMUSG00000097892.3",14932,2,4,13142,1829,0.5
"ENSMUSG00000102432.2",2238,1,3,981,1257,0.333333333333333
"ENSMUSG00000103043.2",8889,1,2,7657,1233,0.5
"ENSMUSG00000102885.2",5501,1,2,5127,375,0.5
"ENSMUSG00000101746.2",1401,1,3,704,698,0.333333333333333
"ENSMUSG00000086350.2",5221,1,2,2662,2560,0.5
"ENSMUSG00000089713.2",19032,1,2,16023,3010,0.5
"ENSMUSG00000073486.3",1300,1,1,0,1301,1
"ENSMUSG00000104520.2",10098,2,4,9274,1228,0.5
"ENSMUSG00000102923.2",18534,1,3,18100,435,0.333333333333333
"ENSMUSG00000102608.2",10949,1,4,10269,681,0.25
"ENSMUSG00000103649.2",12626,1,2,11740,887,0.5
"ENSMUSG00000103156.2",5159,1,2,4560,600,0.5
"ENSMUSG00000073485.4",3083,2,3,2855,3134,0.666666666666667
"ENSMUSG00000085563.3",6085,1,3,5443,643,0.333333333333333
"ENSMUSG00000103328.2",2405,1,2,1906,500,0.5
"ENSMUSG00000054135.3",2512,1,1,0,2513,1
"ENSMUSG00000056699.8",1615,1,2,273,1343,0.5
"ENSMUSG00000100147.3",15335,1,3,12729,2607,0.333333333333333
"ENSMUSG00000102234.2",8294,2,6,7792,2076,0.333333333333333
"ENSMUSG00000102688.2",498,1,2,109,390,0.5
"ENSMUSG00000104212.2",382,1,1,0,383,1
"ENSMUSG00000104022.2",1535,1,2,620,916,0.5
"ENSMUSG00000103451.2",533,1,1,0,534,1
"ENSMUSG00000103305.2",60769,1,3,60138,632,0.333333333333333
"ENSMUSG00000102743.2",825,1,2,427,399,0.5
"ENSMUSG00000102682.6",35942,2,8,66931,1189,0.25
"ENSMUSG00000102794.2",6097,1,2,5451,647,0.5
"ENSMUSG00000101574.2",29850,1,6,29073,778,0.166666666666667
"ENSMUSG00000103308.6",19193,2,5,25031,1217,0.4
"ENSMUSG00000092578.2",6492,1,3,4771,1722,0.333333333333333
"ENSMUSG00000102158.2",2543,1,2,2209,335,0.5
"ENSMUSG00000102784.2",19364,1,3,16790,2575,0.333333333333333
"ENSMUSG00000103942.2",3226,1,2,2782,445,0.5
"ENSMUSG00000103478.2",5217,1,2,3832,1386,0.5
"ENSMUSG00000104461.2",7556,1,3,6890,667,0.333333333333333
"ENSMUSG00000103613.2",4176,1,3,3203,974,0.333333333333333
"ENSMUSG00000104368.2",1616,1,2,1229,388,0.5
"ENSMUSG00000097261.3",3404,2,3,2706,2156,0.666666666666667
"ENSMUSG00000051295.9",12464,1,2,9057,3408,0.5
"ENSMUSG00000097615.2",8452,1,3,5692,2761,0.333333333333333
"ENSMUSG00000103799.2",12969,1,4,12260,710,0.25
"ENSMUSG00000103449.2",46451,1,4,45824,628,0.25
"ENSMUSG00000103690.2",46843,1,3,45096,1704,0.333333333333333
"ENSMUSG00000100393.2",1338,1,3,833,506,0.333333333333333
"ENSMUSG00000097784.2",3525,1,2,2251,1275,0.5
"ENSMUSG00000103503.2",3179,2,5,3777,1768,0.4
"ENSMUSG00000104312.2",3075,1,1,0,3076,1
"ENSMUSG00000089947.2",3496,1,3,1335,2162,0.333333333333333
"ENSMUSG00000089730.3",2714,1,3,1892,823,0.333333333333333
"ENSMUSG00000104245.2",32499,1,2,29737,2763,0.5
"ENSMUSG00000103923.2",14787,1,4,11997,2791,0.25
"ENSMUSG00000103961.2",34972,1,4,33298,1675,0.25
"ENSMUSG00000103577.2",2414,1,3,203,2212,0.333333333333333
"ENSMUSG00000104482.2",11745,1,3,11302,444,0.333333333333333
"ENSMUSG00000103669.2",652,1,1,0,653,1
"ENSMUSG00000104507.2",1466,2,3,272,2085,0.666666666666667
"ENSMUSG00000097925.2",3479,1,2,1339,2141,0.5
"ENSMUSG00000104435.2",4717,1,1,0,4718,1
"ENSMUSG00000099404.2",963,1,2,458,506,0.5
"ENSMUSG00000079045.4",46980,1,2,46153,828,0.5
"ENSMUSG00000103644.2",13500,1,3,12367,1134,0.333333333333333
"ENSMUSG00000103510.2",25522,1,3,24104,1419,0.333333333333333
"ENSMUSG00000103963.2",10222,1,2,9949,274,0.5
"ENSMUSG00000104487.2",1985,1,2,1249,737,0.5
"ENSMUSG00000097845.3",4431,1,2,2782,1649,0.5
"ENSMUSG00000103576.2",855,1,1,0,856,1
"ENSMUSG00000102777.2",1357,1,2,782,576,0.5
"ENSMUSG00000073478.7",1686,2,3,666,2383,0.666666666666667
"ENSMUSG00000103174.2",21536,1,6,20085,1452,0.166666666666667
"ENSMUSG00000103114.2",28708,1,6,26324,2385,0.166666666666667
"ENSMUSG00000103517.2",2995,1,2,2655,341,0.5
"ENSMUSG00000102840.2",1623,1,1,0,1624,1
"ENSMUSG00000055833.15",21397,3,9,23164,6741,0.333333333333333
"ENSMUSG00000097416.4",3306,2,3,2967,3627,0.666666666666667
"ENSMUSG00000097089.3",7273,1,4,6098,1176,0.25
"ENSMUSG00000097316.3",14127,1,4,11513,2615,0.25
"ENSMUSG00000100872.3",1079,1,3,687,387,0.333333333333333
"ENSMUSG00000089812.3",1323,1,2,936,388,0.5
"ENSMUSG00000103640.2",1432,1,2,762,671,0.5
"ENSMUSG00000090080.3",5105,1,2,3998,1108,0.5
"ENSMUSG00000089683.3",23170,1,2,22839,332,0.5
"ENSMUSG00000103736.2",1123,1,2,876,248,0.5
"ENSMUSG00000097850.3",2936,1,2,825,2112,0.5
"ENSMUSG00000103692.2",10572,1,3,9995,578,0.333333333333333
"ENSMUSG00000097325.3",21201,1,5,18710,2492,0.2
"ENSMUSG00000096929.8",61529,2,11,59479,5172,0.181818181818182
"ENSMUSG00000104206.2",6283,1,2,5962,322,0.5
"ENSMUSG00000104077.2",350,1,2,95,256,0.5
"ENSMUSG00000103786.2",2870,1,1,0,2871,1
"ENSMUSG00000085043.2",5933,1,2,5308,626,0.5
"ENSMUSG00000085205.2",2191,1,2,1248,944,0.5
"ENSMUSG00000085656.2",22545,1,2,22106,440,0.5
"ENSMUSG00000086445.2",3331,1,2,2916,416,0.5
"ENSMUSG00000104284.2",3349,1,1,0,3350,1
"ENSMUSG00000102517.2",3061,1,1,0,3062,1
"ENSMUSG00000084859.8",9078,1,3,4345,1316,0.333333333333333
"ENSMUSG00000086921.2",6328,1,2,6077,252,0.5
"ENSMUSG00000102816.2",3643,1,1,0,3644,1
"ENSMUSG00000102136.2",2551,1,1,0,2552,1
"ENSMUSG00000102357.2",2272,1,1,0,2273,1
"ENSMUSG00000087355.8",13572,1,3,13018,500,0.333333333333333
"ENSMUSG00000102494.2",2407,1,1,0,2408,1
"ENSMUSG00000086874.2",8236,1,2,7771,466,0.5
"ENSMUSG00000086018.8",1263,1,2,286,978,0.5
"ENSMUSG00000086430.2",3853,1,2,2789,1065,0.5
"ENSMUSG00000085818.8",4621,2,5,6928,979,0.4
"ENSMUSG00000102887.2",7699,1,2,4906,2794,0.5
"ENSMUSG00000087125.2",128360,1,7,125861,2500,0.142857142857143
"ENSMUSG00000087485.2",1320,1,2,150,1171,0.5
"ENSMUSG00000085716.2",4247,1,3,3823,425,0.333333333333333
"ENSMUSG00000086109.3",6619,1,3,5804,816,0.333333333333333
"ENSMUSG00000087079.2",2654,1,2,2016,639,0.5
"ENSMUSG00000075538.3",2540,1,1,0,2541,1
"ENSMUSG00000062319.3",1227,1,1,0,1228,1
"ENSMUSG00000099424.2",1368,1,2,1034,335,0.5
"ENSMUSG00000085070.2",65257,1,4,64561,697,0.25
"ENSMUSG00000085580.2",7962,1,4,7087,876,0.25
"ENSMUSG00000079604.10",95245,3,10,206594,5547,0.3
"ENSMUSG00000079603.4",6624,1,2,6360,265,0.5
"ENSMUSG00000086618.2",1613,1,2,1094,520,0.5
"ENSMUSG00000075534.6",8500,1,2,6479,2022,0.5
"ENSMUSG00000086748.2",34758,1,4,33739,1020,0.25
"ENSMUSG00000085257.3",23256,1,4,21246,2011,0.25
"ENSMUSG00000102196.2",4502,1,3,4025,478,0.333333333333333
"ENSMUSG00000102674.2",60135,1,3,59101,1035,0.333333333333333
"ENSMUSG00000086006.3",4623,1,4,3009,1615,0.25
"ENSMUSG00000086491.2",2061,1,2,1407,655,0.5
"ENSMUSG00000102329.2",9130,1,3,7446,1685,0.333333333333333
"ENSMUSG00000086843.4",11369,1,2,7601,2754,0.5
"ENSMUSG00000104045.2",9436,1,4,8946,491,0.25
"ENSMUSG00000086358.3",54226,1,4,52541,1686,0.25
"ENSMUSG00000104354.2",1918,1,2,1036,883,0.5
"ENSMUSG00000086657.3",3602,1,2,2802,801,0.5
"ENSMUSG00000084901.7",30220,2,8,52230,1000,0.25
"ENSMUSG00000104106.2",32888,1,3,31078,1811,0.333333333333333
"ENSMUSG00000087086.8",26652,1,3,22453,655,0.333333333333333
"ENSMUSG00000085193.2",3744,1,2,3499,246,0.5
"ENSMUSG00000085100.2",938,1,2,370,569,0.5
"ENSMUSG00000085319.2",7100,1,3,6713,388,0.333333333333333
"ENSMUSG00000086340.2",2420,1,3,1934,487,0.333333333333333
"ENSMUSG00000092353.2",18147,1,5,16764,1384,0.2
"ENSMUSG00000026736.3",1461,1,1,0,1462,1
"ENSMUSG00000087674.8",6733,1,4,3403,1483,0.25
"ENSMUSG00000109733.2",2397,1,3,797,1601,0.333333333333333
"ENSMUSG00000087103.2",2879,1,2,1323,1557,0.5
"ENSMUSG00000085388.2",5166,1,4,4251,916,0.25
"ENSMUSG00000056329.4",3167,2,3,1318,2532,0.666666666666667
"ENSMUSG00000086621.2",2952,1,6,2263,690,0.166666666666667
"ENSMUSG00000087246.2",9446,1,2,5813,3634,0.5
"ENSMUSG00000091457.2",23853,1,5,23320,534,0.2
"ENSMUSG00000085477.8",12364,1,3,5950,471,0.333333333333333
"ENSMUSG00000086418.2",3859,1,2,3021,839,0.5
"ENSMUSG00000085206.2",9529,1,2,8812,718,0.5
"ENSMUSG00000075514.5",943,1,2,90,854,0.5
"ENSMUSG00000087219.2",23560,1,2,23113,448,0.5
"ENSMUSG00000085680.2",27186,1,2,24446,2741,0.5
"ENSMUSG00000085353.3",6289,1,2,5866,424,0.5
"ENSMUSG00000085999.2",532,1,2,119,414,0.5
"ENSMUSG00000085057.8",46437,2,9,65339,3654,0.222222222222222
"ENSMUSG00000085330.2",21205,1,4,20673,533,0.25
"ENSMUSG00000087028.8",22793,1,3,954,2646,0.333333333333333
"ENSMUSG00000103217.2",2558,1,2,508,2051,0.5
"ENSMUSG00000085830.2",7705,1,4,4815,2891,0.25
"ENSMUSG00000052403.12",23869,1,9,14401,1351,0.111111111111111
"ENSMUSG00000087612.2",3866,1,2,2262,1605,0.5
"ENSMUSG00000090073.2",10710,1,3,10163,548,0.333333333333333
"ENSMUSG00000087515.2",1265,1,2,789,477,0.5
"ENSMUSG00000087595.2",997,1,2,424,574,0.5
"ENSMUSG00000085545.2",4949,1,2,2980,1970,0.5
"ENSMUSG00000098977.2",2581,1,1,0,2582,1
"ENSMUSG00000086779.2",19307,2,6,22091,1484,0.333333333333333
"ENSMUSG00000085767.2",7492,2,8,5801,1494,0.25
"ENSMUSG00000086714.2",13694,1,3,12075,1609,0.333333333333333
"ENSMUSG00000085543.2",1172,1,2,727,446,0.5
"ENSMUSG00000086775.8",5572,2,7,3710,4493,0.285714285714286
"ENSMUSG00000085008.2",17805,1,7,13786,4020,0.142857142857143
"ENSMUSG00000091192.2",45328,1,2,45064,265,0.5
"ENSMUSG00000086669.2",4593,1,2,4309,285,0.5
"ENSMUSG00000085929.2",2936,1,2,2134,803,0.5
"ENSMUSG00000085766.2",4127,1,2,712,3416,0.5
"ENSMUSG00000086560.2",5020,1,2,4333,688,0.5
"ENSMUSG00000085693.2",1482,1,2,1014,469,0.5
"ENSMUSG00000086425.8",32254,3,12,49985,7636,0.25
"ENSMUSG00000087196.2",9034,1,3,8380,655,0.333333333333333
"ENSMUSG00000063611.6",1678,1,1,0,1675,1
"ENSMUSG00000087667.9",14501,1,4,13580,640,0.25
"ENSMUSG00000086519.2",5835,1,2,5440,396,0.5
"ENSMUSG00000079499.10",7899,2,7,3946,6038,0.285714285714286
"ENSMUSG00000086994.2",46617,1,2,46194,424,0.5
"ENSMUSG00000039798.3",1594,1,2,189,1406,0.5
"ENSMUSG00000100747.5",1428,1,2,0,0,0.5
"ENSMUSG00000084892.2",17919,1,2,15562,2358,0.5
"ENSMUSG00000087435.2",1622,1,2,1067,556,0.5
"ENSMUSG00000085275.2",4293,1,3,3035,1259,0.333333333333333
"ENSMUSG00000086405.2",59555,1,4,58309,1247,0.25
"ENSMUSG00000087268.2",19543,1,4,18755,644,0.25
"ENSMUSG00000075416.6",6910,1,5,6243,668,0.2
"ENSMUSG00000085491.2",3636,1,2,3286,351,0.5
"ENSMUSG00000087269.2",5834,2,5,5989,1497,0.4
"ENSMUSG00000087430.2",1877,1,3,1170,708,0.333333333333333
"ENSMUSG00000085224.3",7136,1,3,1746,5391,0.333333333333333
"ENSMUSG00000087549.2",12105,1,4,11312,794,0.25
"ENSMUSG00000086356.2",5483,1,4,4316,1168,0.25
"ENSMUSG00000085737.2",857,1,2,195,663,0.5
"ENSMUSG00000086192.2",700,1,2,112,589,0.5
"ENSMUSG00000090157.8",14825,1,3,12587,1492,0.333333333333333
"ENSMUSG00000086216.2",3600,1,2,2650,951,0.5
"ENSMUSG00000085017.2",2959,1,2,2283,677,0.5
"ENSMUSG00000075405.4",1500,1,1,0,1501,1
"ENSMUSG00000085397.2",1982,1,2,1321,662,0.5
"ENSMUSG00000087496.2",2246,1,2,1759,488,0.5
"ENSMUSG00000085087.2",3979,1,2,3570,410,0.5
"ENSMUSG00000085742.2",2405,1,2,1640,766,0.5
"ENSMUSG00000086939.2",13850,1,2,13461,390,0.5
"ENSMUSG00000052951.6",5161,1,3,1331,3693,0.333333333333333
"ENSMUSG00000085463.2",2538,1,2,1826,713,0.5
"ENSMUSG00000086484.2",7775,1,3,4436,3340,0.333333333333333
"ENSMUSG00000085987.3",6357,2,5,6252,4325,0.4
"ENSMUSG00000086904.2",2078,1,2,119,1960,0.5
"ENSMUSG00000087461.3",89446,1,4,86773,2668,0.25
"ENSMUSG00000103413.2",14047,1,2,13395,653,0.5
"ENSMUSG00000084908.3",16669,1,2,14877,1793,0.5
"ENSMUSG00000086001.2",3143,1,2,1297,1847,0.5
"ENSMUSG00000085599.2",19473,1,3,18243,1231,0.333333333333333
"ENSMUSG00000084768.3",2152,1,2,1062,1091,0.5
"ENSMUSG00000085668.3",2559,1,2,1848,712,0.5
"ENSMUSG00000086555.3",9164,1,4,7132,2033,0.25
"ENSMUSG00000086449.2",4195,1,3,3543,653,0.333333333333333
"ENSMUSG00000085141.2",10589,2,4,2716,1361,0.5
"ENSMUSG00000087187.2",6157,2,6,5972,864,0.333333333333333
"ENSMUSG00000087294.3",1984,1,2,573,1412,0.5
"ENSMUSG00000098383.2",959,1,2,481,479,0.5
"ENSMUSG00000087539.2",4400,1,3,3798,603,0.333333333333333
"ENSMUSG00000085950.2",31849,1,2,30175,1675,0.5
"ENSMUSG00000087164.2",7962,1,2,7037,926,0.5
"ENSMUSG00000085201.2",29113,2,5,43204,1170,0.4
"ENSMUSG00000085755.2",1545,1,2,381,1165,0.5
"ENSMUSG00000085089.2",6086,1,3,4326,1761,0.333333333333333
"ENSMUSG00000052248.18",3380,2,6,2486,2179,0.333333333333333
"ENSMUSG00000100135.2",11542,1,2,11187,356,0.5
"ENSMUSG00000085591.2",46770,1,2,42049,4722,0.5
"ENSMUSG00000086202.2",1842,2,6,2052,1059,0.333333333333333
"ENSMUSG00000086710.2",19854,1,3,18876,979,0.333333333333333
"ENSMUSG00000086830.2",3881,1,2,3601,281,0.5
"ENSMUSG00000086644.2",23175,1,3,22755,421,0.333333333333333
"ENSMUSG00000086353.2",394697,1,6,392966,1732,0.166666666666667
"ENSMUSG00000085357.2",6972,1,3,5973,1000,0.333333333333333
"ENSMUSG00000085862.3",137157,2,6,203470,1824,0.333333333333333
"ENSMUSG00000115545.2",32210,1,4,31580,631,0.25
"ENSMUSG00000085429.2",4344,1,5,3686,659,0.2
"ENSMUSG00000100496.2",480,1,1,0,481,1
"ENSMUSG00000086349.2",54114,1,3,52077,2038,0.333333333333333
"ENSMUSG00000086523.2",1927,1,3,1325,603,0.333333333333333
"ENSMUSG00000086007.2",17801,2,5,33764,889,0.4
"ENSMUSG00000085014.2",75043,1,7,72635,2409,0.142857142857143
"ENSMUSG00000086447.3",23244,1,7,22248,997,0.142857142857143
"ENSMUSG00000085315.8",9873,2,4,14676,2080,0.5
"ENSMUSG00000087040.2",21645,1,7,19356,2265,0.142857142857143
"ENSMUSG00000084938.2",54275,1,3,53179,1097,0.333333333333333
"ENSMUSG00000086396.2",6426,1,4,4894,1533,0.25
"ENSMUSG00000054181.12",2281,1,2,741,1541,0.5
"ENSMUSG00000110205.2",3825,1,3,2493,1333,0.333333333333333
"ENSMUSG00000086862.2",13062,2,6,18274,1390,0.333333333333333
"ENSMUSG00000086995.2",10123,1,4,7184,2940,0.25
"ENSMUSG00000086129.2",29627,1,3,29074,554,0.333333333333333
"ENSMUSG00000087455.8",4969,1,3,2546,1635,0.333333333333333
"ENSMUSG00000085975.2",1696,1,2,1138,559,0.5
"ENSMUSG00000086603.2",723,1,2,213,511,0.5
"ENSMUSG00000086196.8",33046,2,9,38071,3508,0.222222222222222
"ENSMUSG00000087283.2",1054,1,3,489,566,0.333333333333333
"ENSMUSG00000086578.3",3166,1,3,1691,1476,0.333333333333333
"ENSMUSG00000075325.4",10775,1,4,8121,2655,0.25
"ENSMUSG00000087518.2",113842,1,5,112017,1826,0.2
"ENSMUSG00000087681.2",4262,1,2,3563,700,0.5
"ENSMUSG00000087422.2",3712,1,3,3056,657,0.333333333333333
"ENSMUSG00000085029.2",1511,1,2,938,574,0.5
"ENSMUSG00000087702.2",11258,1,2,9739,1520,0.5
"ENSMUSG00000086881.2",919,1,2,444,476,0.5
"ENSMUSG00000086701.2",3340,1,2,2847,494,0.5
"ENSMUSG00000052865.6",8211,1,2,6074,2138,0.5
"ENSMUSG00000085160.2",9771,1,2,9097,675,0.5
"ENSMUSG00000100197.2",49933,1,2,49646,288,0.5
"ENSMUSG00000086671.2",4977,1,4,4594,384,0.25
"ENSMUSG00000085386.2",12094,1,8,8445,3650,0.125
"ENSMUSG00000087301.8",105146,2,6,173834,1667,0.333333333333333
"ENSMUSG00000086908.2",37089,1,3,36465,625,0.333333333333333
"ENSMUSG00000087043.2",86832,1,4,86155,678,0.25
"ENSMUSG00000087467.2",25481,1,4,25078,404,0.25
"ENSMUSG00000097067.2",10251,1,6,8526,1726,0.166666666666667
"ENSMUSG00000085182.2",1670,1,2,1379,292,0.5
"ENSMUSG00000115996.2",1563,1,2,1308,256,0.5
"ENSMUSG00000115973.2",3658,1,3,3419,240,0.333333333333333
"ENSMUSG00000109667.2",24941,1,4,24725,217,0.25
"ENSMUSG00000086819.2",24184,1,5,22741,1444,0.2
"ENSMUSG00000089902.2",790,1,2,311,480,0.5
"ENSMUSG00000085735.2",2427,1,2,1761,667,0.5
"ENSMUSG00000086132.2",3495,1,3,2842,654,0.333333333333333
"ENSMUSG00000087264.2",73417,1,3,72529,889,0.333333333333333
"ENSMUSG00000086515.2",5766,1,2,5159,608,0.5
"ENSMUSG00000097025.3",960,1,1,0,861,1
"ENSMUSG00000085868.2",6579,1,2,6196,384,0.5
"ENSMUSG00000084946.3",21437,2,5,15227,1347,0.4
"ENSMUSG00000064263.7",11549,1,4,10909,641,0.25
"ENSMUSG00000087570.2",7582,1,3,6961,622,0.333333333333333
"ENSMUSG00000086641.2",2693,2,5,3129,1259,0.4
"ENSMUSG00000084794.2",9876,1,2,9165,712,0.5
"ENSMUSG00000087345.2",1315,1,2,711,605,0.5
"ENSMUSG00000085439.2",51193,1,4,50556,638,0.25
"ENSMUSG00000085001.2",7614,1,2,5499,2116,0.5
"ENSMUSG00000086231.2",4010,1,2,526,3485,0.5
"ENSMUSG00000085252.2",25958,1,7,24296,1663,0.142857142857143
"ENSMUSG00000085427.8",67871,2,10,80942,2049,0.2
"ENSMUSG00000063714.16",9253,2,5,9410,1211,0.4
"ENSMUSG00000085519.2",7065,1,2,6617,449,0.5
"ENSMUSG00000086546.2",8388,1,2,7775,614,0.5
"ENSMUSG00000087176.2",33528,1,5,32467,1062,0.2
"ENSMUSG00000085768.2",7233,1,5,6634,600,0.2
"ENSMUSG00000086069.2",17897,1,2,17508,390,0.5
"ENSMUSG00000086382.2",4358,1,2,3658,680,0.5
"ENSMUSG00000086544.2",19486,1,4,16780,2707,0.25
"ENSMUSG00000085838.2",1993,1,2,1358,636,0.5
"ENSMUSG00000085387.2",1418,1,2,838,581,0.5
"ENSMUSG00000099502.2",549,1,1,0,550,1
"ENSMUSG00000084791.2",15077,1,3,14461,617,0.333333333333333
"ENSMUSG00000085405.2",8777,1,5,8262,516,0.2
"ENSMUSG00000087205.2",5468,1,2,5156,313,0.5
"ENSMUSG00000099521.2",10748,1,3,10126,623,0.333333333333333
"ENSMUSG00000086077.8",1845,1,2,1298,548,0.5
"ENSMUSG00000100209.2",818,1,2,406,413,0.5
"ENSMUSG00000052371.6",12882,3,7,8285,3008,0.428571428571429
"ENSMUSG00000075277.6",14474,4,10,19904,4477,0.4
"ENSMUSG00000085015.2",1060,1,2,166,895,0.5
"ENSMUSG00000086559.2",642,1,2,394,249,0.5
"ENSMUSG00000087333.2",12927,1,3,9516,3412,0.333333333333333
"ENSMUSG00000100303.4",178977,6,31,714740,11110,0.193548387096774
"ENSMUSG00000086044.2",30540,1,2,29532,1009,0.5
"ENSMUSG00000087504.2",8122,1,3,7194,929,0.333333333333333
"ENSMUSG00000086576.2",5822,1,2,5101,722,0.5
"ENSMUSG00000087222.2",5254,1,2,3828,1427,0.5
"ENSMUSG00000087527.2",580,1,2,236,345,0.5
"ENSMUSG00000086813.2",5118,1,4,3180,1939,0.25
"ENSMUSG00000086354.3",63932,1,5,63440,493,0.2
"ENSMUSG00000085277.2",2284,1,2,1942,343,0.5
"ENSMUSG00000085845.8",18269,2,6,34924,1263,0.333333333333333
"ENSMUSG00000087102.2",2320,1,2,2003,318,0.5
"ENSMUSG00000087353.2",1714,1,2,1291,424,0.5
"ENSMUSG00000085431.8",143253,2,10,159770,1668,0.2
"ENSMUSG00000054510.6",64683,1,6,62904,1780,0.166666666666667
"ENSMUSG00000085921.2",5628,1,4,5138,491,0.25
