"Gene","Gene_length","Transcript","Exon","intron_length","exon_length","TPE"
"ENSG00000162521.19",35069,4,19,109263,12762,0.210526315789474
"ENSG00000162520.15",23690,2,7,38804,5327,0.285714285714286
"ENSG00000162522.11",33140,4,11,54001,16958,0.363636363636364
"ENSG00000134684.12",42143,2,15,79501,4691,0.133333333333333
"ENSG00000116497.18",42108,2,9,74096,7540,0.222222222222222
"ENSG00000160097.20",10214,3,12,18856,6290,0.25
"ENSG00000121905.10",12447,1,4,6744,1412,0.25
"ENSG00000121900.19",6844,1,7,11689,1901,0.142857142857143
"ENSG00000116514.17",28364,3,13,76999,7835,0.230769230769231
"ENSG00000004455.17",73056,9,25,208061,24949,0.36
"ENSG00000142920.17",42388,4,19,126280,9337,0.210526315789474
"ENSG00000116525.14",36660,2,7,61039,5455,0.285714285714286
"ENSG00000160094.15",44227,2,10,68250,6123,0.2
"ENSG00000184389.9",14332,1,5,13310,1023,0.2
"ENSG00000134686.19",107472,5,19,252252,17001,0.263157894736842
"ENSG00000121903.15",28998,3,12,56709,16139,0.25
"ENSG00000121904.18",651844,5,83,2093289,49338,0.0602409638554217
"ENSG00000176256.11",4316,3,6,3761,5561,0.5
"ENSG00000142698.15",52248,2,8,89288,5186,0.25
"ENSG00000163866.9",147018,5,11,14711,11010,0.454545454545455
"ENSG00000189280.3",3465,1,2,2111,1355,0.5
"ENSG00000189433.7",2587,1,2,1144,1444,0.5
"ENSG00000188910.8",5155,2,4,5254,3989,0.5
"ENSG00000187513.9",2748,1,2,1128,1621,0.5
"ENSG00000116544.12",64214,2,13,96655,7508,0.153846153846154
"ENSG00000284773.1",10957,1,2,7795,3163,0.5
"ENSG00000271741.1",50208,1,17,47110,3099,0.0588235294117647
"ENSG00000243749.1",3818,1,2,2897,922,0.5
"ENSG00000163867.17",45780,3,7,64324,9297,0.428571428571429
"ENSG00000197056.11",83687,4,19,195030,17438,0.210526315789474
"ENSG00000116560.11",16767,1,10,6470,3740,0.1
"ENSG00000146463.12",153349,1,30,145984,7366,0.0333333333333333
"ENSG00000142687.18",124458,2,23,137361,7154,0.0869565217391304
"ENSG00000020129.16",9801,3,11,16461,10808,0.272727272727273
"ENSG00000116819.9",22014,1,7,19770,2245,0.142857142857143
"ENSG00000126067.12",41985,2,8,65337,8643,0.25
"ENSG00000142686.8",5017,1,2,2380,2628,0.5
"ENSG00000092853.14",49760,3,30,133397,21268,0.1
"ENSG00000134698.11",49874,1,18,42603,7272,0.0555555555555556
"ENSG00000092847.13",60724,3,22,147991,38898,0.136363636363636
"ENSG00000126070.20",141782,4,26,345232,25632,0.153846153846154
"ENSG00000092850.12",4181,1,10,2692,1490,0.1
"ENSG00000116863.11",5040,1,6,3390,1651,0.166666666666667
"ENSG00000171812.13",29983,3,8,26584,11152,0.375
"ENSG00000054116.12",19483,6,16,87207,7634,0.375
"ENSG00000116871.16",25270,4,24,85476,13390,0.166666666666667
"ENSG00000054118.15",80925,3,19,229988,11569,0.157894736842105
"ENSG00000214193.11",22972,2,18,24352,8496,0.111111111111111
"ENSG00000142694.7",2124,2,5,1706,2034,0.4
"ENSG00000196182.11",46300,4,17,144584,15956,0.235294117647059
"ENSG00000181817.6",6670,1,2,3613,860,0.5
"ENSG00000116885.18",34624,4,17,105182,5066,0.235294117647059
"ENSG00000116898.12",8666,1,8,7714,953,0.125
"ENSG00000119535.18",17235,4,24,63606,14637,0.166666666666667
"ENSG00000163873.10",238988,2,18,456055,12446,0.111111111111111
"ENSG00000163874.11",9797,1,6,7144,2654,0.166666666666667
"ENSG00000163875.16",24773,5,16,97674,10123,0.3125
"ENSG00000163877.11",19844,1,4,15291,4554,0.25
"ENSG00000163879.11",9938,2,8,14580,5276,0.25
"ENSG00000134697.13",29121,1,16,26772,2350,0.0625
"ENSG00000169218.14",23542,3,12,82987,9993,0.25
"ENSG00000116922.15",10679,3,9,19335,5970,0.333333333333333
"ENSG00000134690.11",17238,2,13,29763,4674,0.153846153846154
"ENSG00000183317.17",51253,4,24,122502,11414,0.166666666666667
"ENSG00000185090.15",7290,4,10,17038,8191,0.4
"ENSG00000196449.4",5263,1,5,3416,1848,0.2
"ENSG00000197982.14",2475,3,7,1050,4792,0.428571428571429
"ENSG00000188786.10",50018,1,11,42082,7937,0.0909090909090909
"ENSG00000204084.13",86360,6,31,407944,24192,0.193548387096774
"ENSG00000183431.12",33100,1,17,30274,2774,0.0588235294117647
"ENSG00000183386.10",8836,1,6,7089,1656,0.166666666666667
"ENSG00000183520.12",15562,1,8,10064,2023,0.125
"ENSG00000185668.8",2964,1,1,0,2965,1
"ENSG00000116954.8",21574,1,7,18894,2681,0.142857142857143
"ENSG00000214114.9",10875,2,5,16707,3282,0.4
"ENSG00000274944.4",17116,1,2,16465,609,0.5
"ENSG00000131233.10",7518,2,3,5238,4182,0.666666666666667
"ENSG00000158315.11",56023,3,12,118154,4709,0.25
"ENSG00000174574.16",14783,3,8,36564,5261,0.375
"ENSG00000168653.11",8318,2,5,15546,1039,0.4
"ENSG00000127603.31",405861,8,114,1700236,111949,0.0701754385964912
"ENSG00000183682.8",38233,1,7,32598,5636,0.142857142857143
"ENSG00000090621.15",16081,6,25,69708,15204,0.24
"ENSG00000163909.8",16208,1,5,12132,4077,0.2
"ENSG00000116981.4",20878,1,6,11811,9068,0.166666666666667
"ENSG00000116983.13",12837,2,6,24668,13794,0.333333333333333
"ENSG00000084072.17",71732,4,15,74755,7543,0.266666666666667
"ENSG00000116985.12",31683,1,7,26858,4826,0.142857142857143
"ENSG00000198754.5",1825,1,1,0,1826,1
"ENSG00000043514.17",45401,5,18,202989,11507,0.277777777777778
"ENSG00000116990.11",6830,3,7,6664,8722,0.428571428571429
"ENSG00000168389.18",14856,3,19,38270,6216,0.157894736842105
"ENSG00000131236.18",32416,5,23,175800,15479,0.217391304347826
"ENSG00000131238.18",24550,7,20,141461,15331,0.35
"ENSG00000117000.9",79534,1,8,73303,6232,0.125
"ENSG00000188800.6",5737,1,2,3052,696,0.5
"ENSG00000084073.10",36139,1,10,32970,2975,0.1
"ENSG00000049089.15",17324,1,32,13946,2852,0.03125
"ENSG00000084070.12",78476,2,11,51434,5071,0.181818181818182
"ENSG00000187801.15",13616,3,10,34124,6302,0.3
"ENSG00000187815.10",19053,2,9,32813,4900,0.222222222222222
"ENSG00000164002.12",7297,3,7,15707,6156,0.428571428571429
"ENSG00000117010.17",16594,3,11,53661,6158,0.272727272727273
"ENSG00000117016.10",45002,2,11,75568,8667,0.181818181818182
"ENSG00000066136.20",79955,10,35,651632,17533,0.285714285714286
"ENSG00000117013.17",56665,2,16,104846,6250,0.125
"ENSG00000179862.7",1309,1,1,0,1310,1
"ENSG00000171793.16",32877,6,30,159143,16042,0.2
"ENSG00000171790.15",7640,4,11,19268,12897,0.363636363636364
"ENSG00000010803.16",214954,8,26,1675324,33163,0.307692307692308
"ENSG00000204060.7",21668,1,3,19272,1476,0.333333333333333
"ENSG00000127129.10",5908,1,5,4656,1253,0.2
"ENSG00000127124.16",529560,3,12,943710,37152,0.25
"ENSG00000284895.1",43510,1,2,43430,81,0.5
"ENSG00000044012.4",2410,1,3,1807,604,0.333333333333333
"ENSG00000197273.4",2055,1,3,1459,597,0.333333333333333
"ENSG00000198815.9",159338,6,22,756686,30625,0.272727272727273
"ENSG00000177181.15",43440,1,5,32864,10577,0.2
"ENSG00000066185.13",25924,1,8,24164,1530,0.125
"ENSG00000127125.9",17268,4,9,8467,5012,0.444444444444444
"ENSG00000186409.18",193969,17,52,2010403,47628,0.326923076923077
"ENSG00000171960.12",18423,10,26,142884,13088,0.384615384615385
"ENSG00000065978.19",21387,1,8,18409,2979,0.125
"ENSG00000164007.11",7161,3,9,11508,7944,0.333333333333333
"ENSG00000117385.16",20749,3,20,53754,8289,0.15
"ENSG00000164008.16",12242,1,5,7483,4760,0.2
"ENSG00000283580.3",27201,1,4,21621,1008,0.25
"ENSG00000274386.5",31612,2,9,21691,4337,0.222222222222222
"ENSG00000177868.12",10345,2,4,18642,1457,0.5
"ENSG00000164010.15",27869,2,14,40491,6809,0.142857142857143
"ENSG00000164011.18",5904,7,12,24546,12419,0.583333333333333
"ENSG00000117394.24",33540,3,14,67600,5776,0.214285714285714
"ENSG00000186973.11",11243,2,5,18701,1036,0.4
"ENSG00000117395.13",106761,2,12,13648,2855,0.166666666666667
"ENSG00000243710.8",82028,3,27,191342,11262,0.111111111111111
"ENSG00000179178.11",4019,2,6,4351,3647,0.333333333333333
"ENSG00000253313.6",3740,2,5,4547,2115,0.4
"ENSG00000066056.14",22126,2,25,24991,5033,0.08
"ENSG00000117400.18",16648,2,15,26053,5520,0.133333333333333
"ENSG00000117399.14",4222,2,12,4988,3426,0.166666666666667
"ENSG00000066322.15",4676,3,11,9087,4542,0.272727272727273
"ENSG00000159479.17",5891,3,14,12198,4637,0.214285714285714
"ENSG00000198198.17",64365,3,76,116419,29295,0.0394736842105263
"ENSG00000178922.18",3000,5,19,8398,5539,0.263157894736842
"ENSG00000142949.17",98479,3,38,217436,15226,0.0789473684210526
"ENSG00000066135.13",55369,1,22,50884,4486,0.0454545454545455
"ENSG00000284989.1",280865,1,11,276829,4037,0.0909090909090909
"ENSG00000126091.21",225341,25,44,6802779,55748,0.568181818181818
"ENSG00000117407.17",3920,7,18,10047,7450,0.388888888888889
"ENSG00000117408.11",21072,2,22,17803,5084,0.0909090909090909
"ENSG00000132768.14",3369,2,8,2472,4204,0.25
"ENSG00000117410.14",3808,5,15,9956,5306,0.333333333333333
"ENSG00000117411.18",12227,5,14,42411,12540,0.357142857142857
"ENSG00000159214.13",5169,1,9,3458,1472,0.111111111111111
"ENSG00000196517.13",39967,6,26,190990,16792,0.230769230769231
"ENSG00000171872.5",16319,1,4,13160,3160,0.25
"ENSG00000283039.1",3810,1,2,652,3159,0.5
"ENSG00000178028.14",7226,3,15,16785,4839,0.2
"ENSG00000117419.16",134190,3,13,365403,4482,0.230769230769231
"ENSG00000187147.18",246530,3,21,730285,9151,0.142857142857143
"ENSG00000126106.14",39243,5,11,150878,8023,0.454545454545455
"ENSG00000198520.12",50899,2,14,98246,3511,0.142857142857143
"ENSG00000142945.13",27949,2,22,43476,5817,0.0909090909090909
"ENSG00000142937.12",3528,2,8,4984,1463,0.25
"ENSG00000142959.5",4585,1,9,2074,2512,0.111111111111111
"ENSG00000173846.13",5613,1,15,3274,2340,0.0666666666666667
"ENSG00000188396.4",1458,1,4,694,2224,0.25
"ENSG00000222009.8",7103,2,10,8266,2786,0.2
"ENSG00000117425.14",23409,2,25,35709,8708,0.08
"ENSG00000070785.17",136200,3,15,379056,5280,0.2
"ENSG00000126107.15",8784,2,23,8662,6127,0.0869565217391304
"ENSG00000126088.14",4625,5,17,15497,9224,0.294117647058824
"ENSG00000162415.7",289810,1,14,184339,5868,0.0714285714285714
"ENSG00000186603.7",1815,1,1,0,1816,1
"ENSG00000132781.20",11730,11,34,122033,20116,0.323529411764706
"ENSG00000288208.1",161893,1,7,159126,2768,0.142857142857143
"ENSG00000132773.12",3921,1,8,1917,1887,0.125
"ENSG00000070759.17",147280,2,8,255527,5671,0.25
"ENSG00000280670.3",6213,2,8,8170,3621,0.25
"ENSG00000132763.15",13082,2,7,17249,6559,0.285714285714286
"ENSG00000117450.15",31818,6,15,81246,6273,0.4
"ENSG00000117448.14",19506,4,16,68915,5603,0.25
"ENSG00000132780.17",35058,5,22,139259,9571,0.227272727272727
"ENSG00000159588.15",4013,3,18,6861,4904,0.166666666666667
"ENSG00000159592.11",60809,2,14,111223,7240,0.142857142857143
"ENSG00000159596.7",6255,1,3,4791,1465,0.333333333333333
"ENSG00000197429.11",56329,1,9,48826,3117,0.111111111111111
"ENSG00000086015.22",249135,3,37,369785,14991,0.0810810810810811
"ENSG00000117461.15",92896,4,16,349322,17673,0.25
"ENSG00000278139.1",132827,1,2,131275,1553,0.5
"ENSG00000117472.10",10889,1,9,9257,1619,0.111111111111111
"ENSG00000250719.2",1002,1,1,598,405,1
"ENSG00000085998.14",31623,3,29,63852,9133,0.103448275862069
"ENSG00000171357.6",17922,1,2,16074,1849,0.5
"ENSG00000085999.13",32019,3,23,84067,8204,0.130434782608696
"ENSG00000132128.17",42420,4,17,71611,12083,0.235294117647059
"ENSG00000173660.12",13078,1,4,12542,537,0.25
"ENSG00000117481.11",24363,3,9,55274,10301,0.333333333333333
"ENSG00000117480.16",19531,1,15,17487,2042,0.0666666666666667
"ENSG00000197587.11",26380,2,9,25666,7932,0.222222222222222
"ENSG00000282881.2",11803,1,2,10171,1633,0.5
"ENSG00000162456.10",6006,2,6,6291,3504,0.333333333333333
"ENSG00000079277.22",59436,6,25,336072,18361,0.24
"ENSG00000142961.15",9169,3,8,13986,11340,0.375
"ENSG00000123472.12",41130,6,18,184653,11763,0.333333333333333
"ENSG00000186118.9",4739,3,6,2933,2043,0.5
"ENSG00000159658.15",44487,4,17,186145,23992,0.235294117647059
"ENSG00000142973.14",61575,3,19,87622,8342,0.157894736842105
"ENSG00000187048.13",12307,4,21,37638,7790,0.19047619047619
"ENSG00000186377.8",27082,1,12,24827,2256,0.0833333333333333
"ENSG00000186160.5",51087,1,12,48926,2162,0.0833333333333333
"ENSG00000162365.12",12300,5,24,45213,10151,0.208333333333333
"ENSG00000162366.8",7462,2,7,11921,1608,0.285714285714286
"ENSG00000162367.11",15930,2,7,19263,9643,0.285714285714286
"ENSG00000123473.17",64753,4,29,352253,28525,0.137931034482759
"ENSG00000162368.14",45049,3,10,108554,4703,0.3
"ENSG00000186790.6",1767,1,1,0,1768,1
"ENSG00000186564.6",2647,1,1,0,2648,1
"ENSG00000269113.4",236857,1,7,229334,7524,0.142857142857143
"ENSG00000117834.13",25959,3,20,68145,8653,0.15
"ENSG00000132122.12",176835,3,18,515577,12264,0.166666666666667
"ENSG00000186094.17",1491100,4,20,4209596,6677,0.2
"ENSG00000162373.13",49450,1,6,47680,1693,0.166666666666667
"ENSG00000162374.18",179743,11,28,1048594,28562,0.392857142857143
"ENSG00000142700.12",5893,2,4,4057,5920,0.5
"ENSG00000185104.20",523239,2,23,1033294,8464,0.0869565217391304
"ENSG00000123080.12",13889,3,7,18233,5975,0.428571428571429
"ENSG00000204006.10",45865,4,11,169465,3221,0.363636363636364
"ENSG00000123091.5",37174,1,3,34101,3074,0.333333333333333
"ENSG00000085831.16",57858,11,35,378817,30212,0.314285714285714
"ENSG00000085832.17",165003,2,26,320084,9899,0.0769230769230769
"ENSG00000117859.19",221248,8,36,936788,23009,0.222222222222222
"ENSG00000078618.22",89746,4,39,342995,14725,0.102564102564103
"ENSG00000169213.7",82744,1,5,69965,12780,0.2
"ENSG00000117862.13",35060,2,8,54532,2436,0.25
"ENSG00000285839.1",13197,1,3,11212,1986,0.333333333333333
"ENSG00000198841.4",1707,1,1,0,1708,1
"ENSG00000134717.18",34517,4,12,119285,8427,0.333333333333333
"ENSG00000157077.16",206582,3,24,598190,16958,0.125
"ENSG00000154222.15",20482,2,28,20230,10980,0.0714285714285714
"ENSG00000085840.13",31594,2,20,56951,6201,0.1
"ENSG00000134748.13",16234,1,10,11002,5233,0.1
"ENSG00000134744.14",145205,3,34,283998,13863,0.0882352941176471
"ENSG00000116157.6",6680,1,3,5452,1229,0.333333333333333
"ENSG00000182183.15",36515,1,3,22974,924,0.333333333333333
"ENSG00000162377.6",13898,1,3,9911,3988,0.333333333333333
"ENSG00000162378.13",100883,2,17,180619,10437,0.117647058823529
"ENSG00000203995.10",52487,3,17,145139,12069,0.176470588235294
"ENSG00000121310.17",31302,3,13,73062,4128,0.230769230769231
"ENSG00000116171.19",124422,9,31,690436,17842,0.290322580645161
"ENSG00000174348.14",23449,4,16,101524,14337,0.25
"ENSG00000162383.13",55459,4,18,191678,8952,0.222222222222222
"ENSG00000157184.7",17405,6,17,89371,13949,0.352941176470588
"ENSG00000162384.14",6535,1,8,5434,1102,0.125
"ENSG00000162385.11",11618,2,7,22037,1156,0.285714285714286
"ENSG00000157193.18",86105,11,38,858219,42025,0.289473684210526
"ENSG00000143006.7",8089,1,4,6180,1910,0.25
"ENSG00000174332.5",231869,2,12,454214,5619,0.166666666666667
"ENSG00000058804.12",72985,1,18,68267,4552,0.0555555555555556
"ENSG00000058799.15",38079,2,12,72788,3324,0.166666666666667
"ENSG00000211452.11",19847,5,18,136647,10023,0.277777777777778
"ENSG00000081870.12",29125,4,12,82716,3104,0.333333333333333
"ENSG00000116212.15",22083,2,10,40144,3491,0.2
"ENSG00000203985.11",10888,3,9,34629,7470,0.333333333333333
"ENSG00000116209.12",26823,5,16,72831,12557,0.3125
"ENSG00000116205.14",58935,3,8,83470,13148,0.375
"ENSG00000256407.2",67387,1,10,61206,2542,0.1
"ENSG00000157211.11",20802,2,4,30385,4346,0.5
"ENSG00000215883.11",30385,3,9,49616,12649,0.333333333333333
"ENSG00000116221.15",41423,3,11,57457,4244,0.272727272727273
"ENSG00000157216.16",188046,4,21,710481,11945,0.19047619047619
"ENSG00000162390.18",96935,2,18,143614,9453,0.111111111111111
"ENSG00000162391.12",14375,2,11,25301,3419,0.181818181818182
"ENSG00000184313.20",68512,4,31,239601,14192,0.129032258064516
"ENSG00000271723.5",100522,1,11,94565,5867,0.0909090909090909
"ENSG00000243725.7",26796,1,2,24441,2356,0.5
"ENSG00000162396.6",7625,1,2,5270,2356,0.5
"ENSG00000006555.11",21611,2,9,32710,5550,0.222222222222222
"ENSG00000162398.12",36189,1,11,68913,3467,0.0909090909090909
"ENSG00000116133.13",37568,3,14,100929,10485,0.214285714285714
"ENSG00000143001.5",11660,1,3,10405,1256,0.333333333333333
"ENSG00000162399.9",18239,1,4,8479,9761,0.25
"ENSG00000169174.11",25405,2,14,42977,6831,0.142857142857143
"ENSG00000162402.14",149005,1,68,138206,10800,0.0147058823529412
"ENSG00000284686.1",351062,1,5,274527,1675,0.2
"ENSG00000162407.9",150540,1,4,81530,3273,0.25
"ENSG00000162409.11",70021,2,12,121334,18635,0.166666666666667
"ENSG00000187889.13",100907,1,20,97433,3183,0.05
"ENSG00000157131.11",63426,1,11,61060,2367,0.0909090909090909
"ENSG00000021852.13",36933,2,16,103956,6711,0.125
"ENSG00000173406.16",1551956,5,25,1637169,15238,0.2
"ENSG00000162600.12",131418,1,9,64147,1861,0.111111111111111
"ENSG00000184292.7",1819,1,1,0,1820,1
"ENSG00000162601.11",56637,3,25,97479,18207,0.12
"ENSG00000177606.8",7203,1,1,0,3257,1
"ENSG00000172456.18",514009,4,22,1586228,6606,0.181818181818182
"ENSG00000134709.12",61536,1,22,55661,5713,0.0454545454545455
"ENSG00000134716.11",33465,1,9,31587,1879,0.111111111111111
"ENSG00000162598.13",86501,2,13,163385,3335,0.153846153846154
"ENSG00000162599.17",597529,12,37,4043327,35468,0.324324324324324
"ENSG00000162604.12",44377,4,14,153788,6685,0.285714285714286
"ENSG00000132849.21",436198,7,61,2008996,34072,0.114754098360656
"ENSG00000240563.2",17479,1,4,13649,3831,0.25
"ENSG00000132854.19",83269,4,15,214017,12705,0.266666666666667
"ENSG00000162607.13",15507,2,11,23146,7109,0.181818181818182
"ENSG00000116641.18",234088,6,59,1460553,43311,0.101694915254237
"ENSG00000132855.5",8793,1,7,5868,2926,0.142857142857143
"ENSG00000125703.15",81384,2,13,156930,5834,0.153846153846154
"ENSG00000187140.6",2561,1,1,0,2562,1
"ENSG00000088035.18",70978,1,15,67602,3325,0.0666666666666667
"ENSG00000142856.17",152951,2,12,162873,2005,0.166666666666667
"ENSG00000203965.13",49321,1,14,46991,2178,0.0714285714285714
"ENSG00000079739.17",66834,4,17,227434,9762,0.235294117647059
"ENSG00000185483.12",407481,3,13,935511,13525,0.230769230769231
"ENSG00000177414.14",63745,3,14,163798,4228,0.214285714285714
"ENSG00000158966.16",222929,3,31,615431,16900,0.0967741935483871
"ENSG00000162437.14",88137,2,14,167513,8760,0.142857142857143
"ENSG00000162434.13",234525,9,46,1446906,42810,0.195652173913043
"ENSG00000162433.15",84596,4,10,310013,22065,0.4
"ENSG00000116675.16",167652,3,23,391000,17621,0.130434782608696
"ENSG00000213625.9",15420,5,13,52365,10552,0.384615384615385
"ENSG00000116678.20",220907,6,24,889150,27246,0.25
"ENSG00000184588.18",582065,4,23,1010287,14563,0.173913043478261
"ENSG00000118473.23",217872,20,57,4704586,150637,0.350877192982456
"ENSG00000152760.10",26588,1,5,24327,2262,0.2
"ENSG00000172410.5",3536,1,2,2801,736,0.5
"ENSG00000152763.17",111971,4,23,247763,7647,0.173913043478261
"ENSG00000198160.15",63724,7,28,484749,30320,0.25
"ENSG00000116704.8",54798,1,12,48606,6193,0.0833333333333333
"ENSG00000203963.12",139688,4,14,274880,12651,0.285714285714286
"ENSG00000162594.16",121072,4,18,297715,7820,0.222222222222222
"ENSG00000081985.13",91360,5,25,513441,22840,0.2
"ENSG00000142864.15",22605,4,15,63594,18460,0.266666666666667
"ENSG00000116717.13",3133,4,9,9644,4751,0.444444444444444
"ENSG00000172380.6",131992,1,4,127598,4395,0.25
"ENSG00000162595.7",5745,2,6,6882,3530,0.333333333333333
"ENSG00000116729.14",134647,4,18,379171,7785,0.222222222222222
"ENSG00000116745.7",21132,1,14,18528,2605,0.0714285714285714
"ENSG00000024526.17",23069,2,13,36116,9885,0.153846153846154
"ENSG00000033122.21",584023,4,34,1759096,40801,0.117647058823529
"ENSG00000066557.6",60774,1,15,57932,2843,0.0666666666666667
"ENSG00000116754.13",47370,3,18,104516,9203,0.166666666666667
"ENSG00000118454.13",95735,2,15,180237,8985,0.133333333333333
"ENSG00000116761.12",28633,3,15,79710,5330,0.2
"ENSG00000050628.20",195455,8,19,1097969,21149,0.421052631578947
"ENSG00000132485.14",17998,3,15,44097,6894,0.2
"ENSG00000172260.15",886596,2,9,1566394,18190,0.222222222222222
"ENSG00000162620.16",172172,4,12,454191,7911,0.333333333333333
"ENSG00000259030.8",346158,4,33,818089,14368,0.121212121212121
"ENSG00000254685.8",35848,5,11,30330,8660,0.454545454545455
"ENSG00000116783.15",309041,1,2,306023,3019,0.5
"ENSG00000162621.7",43235,1,5,38878,4358,0.2
"ENSG00000178965.14",105675,2,17,141930,9269,0.117647058823529
"ENSG00000116791.14",27926,4,16,102979,7093,0.25
"ENSG00000162623.16",33526,3,10,90301,7902,0.3
"ENSG00000162624.15",33099,2,11,55615,4631,0.181818181818182
"ENSG00000137968.16",408985,2,26,807294,8302,0.0769230769230769
"ENSG00000117054.15",63144,6,23,257513,14531,0.260869565217391
"ENSG00000137955.16",8889,2,11,10754,1960,0.181818181818182
"ENSG00000057468.7",116360,1,20,113091,3270,0.05
"ENSG00000154007.7",13531,1,3,12452,1080,0.333333333333333
"ENSG00000184005.11",559857,2,7,651609,7453,0.285714285714286
"ENSG00000117069.15",200066,1,5,194520,5547,0.2
"ENSG00000142892.15",130441,3,14,315932,10845,0.214285714285714
"ENSG00000154027.19",277947,3,19,574169,7765,0.157894736842105
"ENSG00000036549.13",121003,2,17,229895,8880,0.117647058823529
"ENSG00000077254.14",63865,4,29,209500,15901,0.137931034482759
"ENSG00000180488.15",99915,7,28,651512,31580,0.25
"ENSG00000162614.19",55382,2,15,104172,6477,0.133333333333333
