"Gene","Gene_length","Transcript","Exon","intron_length","exon_length","TPE"
"ENSMUSG00000032883.16",49918,3,19,138605,9418,0.157894736842105
"ENSMUSG00000079470.9",13474,2,5,11542,11078,0.4
"ENSMUSG00000047330.9",3270,2,5,1903,4470,0.4
"ENSMUSG00000050711.8",5451,2,5,5994,4832,0.4
"ENSMUSG00000054702.15",65096,1,5,62221,2876,0.2
"ENSMUSG00000073643.12",73881,3,17,338662,20329,0.176470588235294
"ENSMUSG00000026248.10",5427,1,4,4004,1424,0.25
"ENSMUSG00000026249.11",66983,1,9,62290,2210,0.111111111111111
"ENSMUSG00000043230.3",19767,1,2,12384,2855,0.5
"ENSMUSG00000004364.15",75557,2,18,141896,7151,0.111111111111111
"ENSMUSG00000110100.2",11851,1,3,11258,594,0.333333333333333
"ENSMUSG00000038608.16",257454,3,62,564030,20666,0.0483870967741935
"ENSMUSG00000054976.15",264812,5,17,1101160,23824,0.294117647058824
"ENSMUSG00000055980.3",58315,1,2,49172,9144,0.5
"ENSMUSG00000022591.6",2821,1,1,0,2822,1
"ENSMUSG00000026142.16",128914,2,8,227910,7323,0.25
"ENSMUSG00000067158.10",138426,1,48,128319,10108,0.0208333333333333
"ENSMUSG00000079465.9",135138,1,52,126530,8554,0.0192307692307692
"ENSMUSG00000026150.15",27504,6,20,150051,10405,0.3
"ENSMUSG00000026149.3",11812,1,4,10305,1508,0.25
"ENSMUSG00000114299.2",419,1,1,0,420,1
"ENSMUSG00000026159.14",61699,6,24,322254,21503,0.25
"ENSMUSG00000113880.2",805,1,1,0,806,1
"ENSMUSG00000113973.2",795,1,1,0,796,1
"ENSMUSG00000113846.2",828,1,1,0,829,1
"ENSMUSG00000113084.2",829,1,1,0,830,1
"ENSMUSG00000113925.2",827,1,1,0,828,1
"ENSMUSG00000114011.2",638,1,1,0,639,1
"ENSMUSG00000113097.2",932,1,1,0,933,1
"ENSMUSG00000038496.17",25925,2,9,46034,4524,0.222222222222222
"ENSMUSG00000100190.2",956,1,1,0,957,1
"ENSMUSG00000113267.2",1014,1,1,0,1015,1
"ENSMUSG00000104423.2",1092,1,1,0,1093,1
"ENSMUSG00000101315.2",991,1,1,0,992,1
"ENSMUSG00000026166.15",2401,3,8,4187,2983,0.375
"ENSMUSG00000053161.17",50822,3,16,148063,4351,0.1875
"ENSMUSG00000026163.18",154061,1,11,145908,8154,0.0909090909090909
"ENSMUSG00000045658.17",327884,6,15,1351577,9210,0.4
"ENSMUSG00000036766.13",326382,1,13,322751,3632,0.0769230769230769
"ENSMUSG00000026219.15",119327,3,46,326805,25664,0.0652173913043478
"ENSMUSG00000073633.10",60646,1,4,59746,901,0.25
"ENSMUSG00000026220.7",29236,1,5,26030,3207,0.2
"ENSMUSG00000118590.2",5590,1,2,4471,1120,0.5
"ENSMUSG00000052477.16",277876,4,15,350910,4752,0.266666666666667
"ENSMUSG00000118640.2",890,1,1,0,891,1
"ENSMUSG00000089844.8",26784,2,10,45547,2281,0.2
"ENSMUSG00000079457.12",14173,2,4,25276,2731,0.5
"ENSMUSG00000118591.2",890,1,1,0,891,1
"ENSMUSG00000118607.2",25576,2,4,22779,3689,0.5
"ENSMUSG00000094127.2",1619,1,2,1200,420,0.5
"ENSMUSG00000070034.14",21918,1,12,19998,1921,0.0833333333333333
"ENSMUSG00000070031.12",44659,1,17,41918,2417,0.0588235294117647
"ENSMUSG00000026222.17",60010,5,26,245770,9602,0.192307692307692
"ENSMUSG00000052760.17",61560,2,10,77096,3406,0.2
"ENSMUSG00000036707.17",58135,2,12,107817,6174,0.166666666666667
"ENSMUSG00000026223.16",14394,2,8,24441,3695,0.25
"ENSMUSG00000026224.12",12142,2,5,13522,1649,0.4
"ENSMUSG00000049608.10",22690,1,2,18969,3722,0.5
"ENSMUSG00000026226.17",13142,9,18,47685,8187,0.5
"ENSMUSG00000026227.12",9593,2,5,12529,4556,0.4
"ENSMUSG00000026229.18",74764,1,25,71421,3112,0.04
"ENSMUSG00000026228.7",12944,1,4,10862,2083,0.25
"ENSMUSG00000094638.2",29151,1,5,28376,776,0.2
"ENSMUSG00000062590.14",123504,3,28,332208,10842,0.107142857142857
"ENSMUSG00000079445.4",4473,1,2,1490,2582,0.5
"ENSMUSG00000026234.13",14681,1,14,6480,8202,0.0714285714285714
"ENSMUSG00000026237.7",39925,3,7,40724,4039,0.428571428571429
"ENSMUSG00000036574.6",1723,1,1,0,1724,1
"ENSMUSG00000026238.15",3986,3,9,8449,2577,0.333333333333333
"ENSMUSG00000026239.15",39635,2,6,74672,2038,0.333333333333333
"ENSMUSG00000026240.13",26471,2,10,38259,7614,0.2
"ENSMUSG00000026241.6",4280,1,3,3239,1042,0.333333333333333
"ENSMUSG00000053333.16",346287,2,24,686288,6239,0.0833333333333333
"ENSMUSG00000026246.13",3234,2,14,2344,4108,0.142857142857143
"ENSMUSG00000079440.3",3604,1,11,1268,2337,0.0909090909090909
"ENSMUSG00000036500.5",2939,1,11,1225,1680,0.0909090909090909
"ENSMUSG00000026247.14",8866,3,22,16115,8626,0.136363636363636
"ENSMUSG00000036480.10",5092,1,13,2913,2180,0.0769230769230769
"ENSMUSG00000026251.14",9463,2,14,12786,5874,0.142857142857143
"ENSMUSG00000026253.15",8037,1,12,4104,2780,0.0833333333333333
"ENSMUSG00000026254.18",26574,6,15,112670,15356,0.4
"ENSMUSG00000026255.16",46476,1,4,44623,1854,0.25
"ENSMUSG00000048000.16",123798,3,33,326982,13629,0.0909090909090909
"ENSMUSG00000079436.4",8366,2,5,9224,1531,0.4
"ENSMUSG00000026258.6",5211,1,3,4734,478,0.333333333333333
"ENSMUSG00000026259.15",97036,2,16,124711,5855,0.125
"ENSMUSG00000079434.9",87956,5,10,59528,8438,0.5
"ENSMUSG00000026288.15",100195,4,36,366424,21738,0.111111111111111
"ENSMUSG00000026289.16",36558,3,23,99867,9236,0.130434782608696
"ENSMUSG00000056055.14",41478,2,18,79520,3303,0.111111111111111
"ENSMUSG00000070738.11",91893,1,30,85509,5695,0.0333333333333333
"ENSMUSG00000005501.15",63432,2,34,116497,9026,0.0588235294117647
"ENSMUSG00000090165.9",163616,1,5,161350,2244,0.2
"ENSMUSG00000090175.2",148197,1,2,146008,2190,0.5
"ENSMUSG00000089675.2",131191,1,1,128965,2227,1
"ENSMUSG00000090124.8",124940,2,4,235157,6533,0.5
"ENSMUSG00000090145.8",115751,2,3,223336,4552,0.666666666666667
"ENSMUSG00000054545.18",84188,2,2,160247,4562,1
"ENSMUSG00000089943.2",52985,1,1,50783,2203,1
"ENSMUSG00000090171.2",18396,1,1,16186,2211,1
"ENSMUSG00000081984.4",1050,1,1,0,1051,1
"ENSMUSG00000089960.2",7038,1,1,4815,2224,1
"ENSMUSG00000079429.10",35303,2,48,55512,15017,0.0416666666666667
"ENSMUSG00000044783.17",15162,3,13,31297,9125,0.230769230769231
"ENSMUSG00000036251.17",111632,3,32,226062,11981,0.09375
"ENSMUSG00000026295.13",19477,2,9,37000,1638,0.222222222222222
"ENSMUSG00000062310.8",10195,1,3,8239,1957,0.333333333333333
"ENSMUSG00000049866.13",29096,2,4,26010,6737,0.5
"ENSMUSG00000036206.13",84653,1,6,79659,4995,0.166666666666667
"ENSMUSG00000055013.17",442811,3,23,1166918,26064,0.130434782608696
"ENSMUSG00000034486.9",3223,1,2,1089,2135,0.5
"ENSMUSG00000067081.14",64446,3,12,164242,8425,0.25
"ENSMUSG00000026301.17",111269,2,24,216036,5784,0.0833333333333333
"ENSMUSG00000044337.6",12771,1,2,9707,3065,0.5
"ENSMUSG00000034432.12",10360,1,8,8074,2287,0.125
"ENSMUSG00000048126.17",78048,2,46,205799,27392,0.0434782608695652
"ENSMUSG00000026303.7",36057,1,16,31559,4499,0.0625
"ENSMUSG00000090550.3",919,1,2,644,276,0.5
"ENSMUSG00000026304.14",11528,2,8,17674,3388,0.25
"ENSMUSG00000026305.16",130207,5,35,406180,13459,0.142857142857143
"ENSMUSG00000070732.3",25706,1,16,21842,3851,0.0625
"ENSMUSG00000034353.15",45374,3,7,94981,3888,0.428571428571429
"ENSMUSG00000034343.15",40033,5,21,171081,10828,0.238095238095238
"ENSMUSG00000026307.13",22737,1,12,20536,2202,0.0833333333333333
"ENSMUSG00000049515.13",26231,2,11,41706,8331,0.181818181818182
"ENSMUSG00000026308.9",11400,1,8,8312,3089,0.125
"ENSMUSG00000047443.15",7787,1,8,4973,2815,0.125
"ENSMUSG00000026309.15",24954,2,14,43948,1745,0.142857142857143
"ENSMUSG00000067071.9",2555,1,4,405,1335,0.25
"ENSMUSG00000055866.10",43342,1,23,37510,5833,0.0434782608695652
"ENSMUSG00000034292.14",34660,2,19,62193,5731,0.105263157894737
"ENSMUSG00000026311.17",19045,4,11,49272,10887,0.363636363636364
"ENSMUSG00000007805.5",46567,2,3,45239,3854,0.666666666666667
"ENSMUSG00000026313.17",266920,2,29,455163,12037,0.0689655172413793
"ENSMUSG00000026260.13",34850,1,10,32831,2020,0.1
"ENSMUSG00000067064.5",9188,2,3,4351,5777,0.666666666666667
"ENSMUSG00000057464.5",7000,3,6,8488,4154,0.5
"ENSMUSG00000042849.12",12295,2,4,12492,7176,0.5
"ENSMUSG00000058904.4",3075,2,3,1352,2806,0.666666666666667
"ENSMUSG00000046300.5",5596,2,3,1934,4629,0.666666666666667
"ENSMUSG00000062497.4",3342,2,4,2964,4694,0.5
"ENSMUSG00000063583.7",9024,3,7,2661,14329,0.428571428571429
"ENSMUSG00000061616.6",5624,2,3,1467,5279,0.666666666666667
"ENSMUSG00000073616.11",4840,2,4,7170,1091,0.5
"ENSMUSG00000044055.6",4623,1,5,3920,704,0.2
"ENSMUSG00000034220.8",29134,1,9,24959,4176,0.111111111111111
"ENSMUSG00000034212.15",43103,1,19,59067,6489,0.0526315789473684
"ENSMUSG00000047067.8",1454,1,2,141,1314,0.5
"ENSMUSG00000026269.15",13601,1,11,6722,3337,0.0909090909090909
"ENSMUSG00000026270.12",13565,2,14,15603,4170,0.142857142857143
"ENSMUSG00000026271.16",35526,4,7,29503,13540,0.571428571428571
"ENSMUSG00000045091.5",5935,1,3,4848,1088,0.333333333333333
"ENSMUSG00000014602.16",86487,5,59,371219,30766,0.0847457627118644
"ENSMUSG00000026272.7",10181,1,11,8629,1553,0.0909090909090909
"ENSMUSG00000034159.13",9599,2,8,14515,4373,0.25
"ENSMUSG00000084989.4",62347,1,32,55216,7132,0.03125
"ENSMUSG00000047793.14",65224,1,31,56078,9147,0.032258064516129
"ENSMUSG00000026273.14",6704,3,8,9324,5988,0.375
"ENSMUSG00000026274.12",34712,1,18,28233,5779,0.0555555555555556
"ENSMUSG00000026275.14",30635,1,10,20321,10315,0.1
"ENSMUSG00000034107.11",30373,2,25,52900,6947,0.08
"ENSMUSG00000034088.16",72875,3,31,129112,14466,0.0967741935483871
"ENSMUSG00000026276.21",31296,1,13,27518,3779,0.0769230769230769
"ENSMUSG00000116048.2",30740,2,4,82477,9678,0.5
"ENSMUSG00000034066.14",109897,2,29,172330,6753,0.0689655172413793
"ENSMUSG00000026277.15",38908,1,12,11723,4249,0.0833333333333333
"ENSMUSG00000026278.15",10104,2,8,17263,2351,0.25
"ENSMUSG00000026279.15",52929,2,8,73115,6271,0.25
"ENSMUSG00000026280.18",39110,1,13,31533,4173,0.0769230769230769
"ENSMUSG00000026281.16",9358,3,9,14381,3098,0.333333333333333
"ENSMUSG00000026283.14",18136,2,10,26718,5451,0.2
"ENSMUSG00000073609.10",27439,2,11,47493,6691,0.181818181818182
"ENSMUSG00000094651.3",15188,1,4,12305,2844,0.25
"ENSMUSG00000093805.8",24339,2,6,33630,3913,0.333333333333333
"ENSMUSG00000073608.5",26638,1,8,16972,9667,0.125
"ENSMUSG00000034000.16",7883,2,7,6578,6230,0.285714285714286
"ENSMUSG00000026285.9",14251,1,5,12319,1933,0.2
"ENSMUSG00000051185.10",21661,2,5,30408,5572,0.4
"ENSMUSG00000040710.11",79889,2,7,113458,15417,0.285714285714286
"ENSMUSG00000040693.8",55901,1,13,50994,4908,0.0769230769230769
"ENSMUSG00000026331.14",69263,2,17,132895,5062,0.117647058823529
"ENSMUSG00000044768.17",55756,3,5,45127,46576,0.6
"ENSMUSG00000040648.16",64363,2,33,167056,15546,0.0606060606060606
"ENSMUSG00000026333.15",23537,3,13,48695,5577,0.230769230769231
"ENSMUSG00000026335.17",300532,3,31,693395,11827,0.0967741935483871
"ENSMUSG00000026336.14",95867,2,16,171991,4360,0.125
"ENSMUSG00000067028.12",713177,1,24,708058,4027,0.0416666666666667
"ENSMUSG00000050840.9",226952,1,12,222941,4012,0.0833333333333333
"ENSMUSG00000047496.7",79796,2,5,142653,16898,0.4
"ENSMUSG00000056536.15",145255,4,36,483387,20308,0.111111111111111
"ENSMUSG00000026319.14",91330,3,34,257667,13594,0.0882352941176471
"ENSMUSG00000026321.9",67266,1,10,62238,5029,0.1
"ENSMUSG00000038866.16",43668,2,16,74884,12164,0.125
"ENSMUSG00000044340.8",222498,1,17,216273,6226,0.0588235294117647
"ENSMUSG00000057329.8",176096,2,3,168906,10032,0.666666666666667
"ENSMUSG00000009905.6",39268,1,10,33751,5518,0.1
"ENSMUSG00000009907.18",32657,2,14,50724,9172,0.142857142857143
"ENSMUSG00000067006.13",22175,3,11,49661,7775,0.272727272727273
"ENSMUSG00000059956.15",22631,2,9,37448,3312,0.222222222222222
"ENSMUSG00000048775.11",20211,1,8,18605,1607,0.125
"ENSMUSG00000044594.15",6716,2,10,9679,3231,0.2
"ENSMUSG00000058017.7",5339,1,7,4124,1216,0.142857142857143
"ENSMUSG00000073602.11",124421,2,10,128291,3285,0.2
"ENSMUSG00000073601.3",7170,1,8,5512,1659,0.125
"ENSMUSG00000026327.9",19277,1,8,16463,2084,0.125
"ENSMUSG00000067001.12",53034,1,8,28114,1887,0.125
"ENSMUSG00000062345.11",24055,2,10,24306,3966,0.2
"ENSMUSG00000026315.14",20478,2,9,31801,7582,0.222222222222222
"ENSMUSG00000026312.18",157726,6,25,478624,20554,0.24
"ENSMUSG00000047216.9",89258,1,12,85124,3914,0.0833333333333333
"ENSMUSG00000038702.7",6216,1,2,454,5759,0.5
"ENSMUSG00000070695.5",902567,1,24,891623,10945,0.0416666666666667
"ENSMUSG00000094429.3",20427,1,4,17398,3030,0.25
"ENSMUSG00000100265.2",30310,1,5,29638,673,0.2
"ENSMUSG00000101303.2",22226,1,4,19348,2879,0.25
"ENSMUSG00000100305.2",24415,1,4,22925,1491,0.25
"ENSMUSG00000101415.2",21973,1,4,19344,2630,0.25
"ENSMUSG00000100617.2",20945,1,4,19152,1794,0.25
"ENSMUSG00000102030.2",25765,1,4,21754,4012,0.25
"ENSMUSG00000026374.15",16961,1,6,9576,7063,0.166666666666667
"ENSMUSG00000026377.13",11983,2,9,20334,2738,0.222222222222222
"ENSMUSG00000064302.14",223620,11,65,2796563,92380,0.169230769230769
"ENSMUSG00000026380.11",57223,1,15,47954,9269,0.0666666666666667
"ENSMUSG00000048402.15",219487,1,14,212851,6637,0.0714285714285714
"ENSMUSG00000037035.6",6783,1,2,2529,4255,0.5
"ENSMUSG00000004451.15",34489,1,5,32201,2289,0.2
"ENSMUSG00000098923.2",2823,1,1,0,2824,1
"ENSMUSG00000026383.15",103963,4,32,297302,19205,0.125
"ENSMUSG00000026384.14",185146,3,31,382966,13670,0.0967741935483871
"ENSMUSG00000036975.6",5318,1,2,1978,3341,0.5
"ENSMUSG00000036962.13",73893,2,26,140160,5382,0.0769230769230769
"ENSMUSG00000026387.16",56642,2,16,109313,3831,0.125
"ENSMUSG00000050777.8",6697,1,2,5387,1311,0.5
"ENSMUSG00000026385.17",7798,3,8,20575,1564,0.375
"ENSMUSG00000026388.16",67002,3,8,199092,1896,0.375
"ENSMUSG00000026389.17",81948,4,13,161690,13714,0.307692307692308
"ENSMUSG00000036907.12",2591,1,2,593,1999,0.5
"ENSMUSG00000026390.8",30486,1,17,28562,1925,0.0588235294117647
"ENSMUSG00000058665.9",5574,1,2,2951,2624,0.5
"ENSMUSG00000003721.15",28236,5,15,109979,7119,0.333333333333333
"ENSMUSG00000026339.19",75411,2,27,136279,9612,0.0740740740740741
"ENSMUSG00000050534.9",18623,1,2,16689,1935,0.5
"ENSMUSG00000001674.12",14154,1,13,11897,2258,0.0769230769230769
"ENSMUSG00000036815.18",1524576,3,29,2926500,24533,0.103448275862069
"ENSMUSG00000026341.17",42822,2,15,80346,5119,0.133333333333333
"ENSMUSG00000026342.11",35225,1,16,32072,2733,0.0625
"ENSMUSG00000026343.7",196867,1,2,194177,2691,0.5
"ENSMUSG00000026344.10",45479,4,9,151705,10411,0.444444444444444
"ENSMUSG00000049690.16",917179,5,26,3608283,25970,0.192307692307692
"ENSMUSG00000036155.14",283321,2,20,448610,11652,0.1
"ENSMUSG00000026347.14",193002,2,11,373970,6145,0.181818181818182
"ENSMUSG00000026348.8",38565,1,10,35849,2717,0.1
"ENSMUSG00000026349.15",33897,2,11,54418,11249,0.181818181818182
"ENSMUSG00000051590.11",40240,2,16,55980,9281,0.125
"ENSMUSG00000036104.13",75095,2,27,141685,7210,0.0740740740740741
"ENSMUSG00000036086.17",148863,2,23,287660,8951,0.0869565217391304
"ENSMUSG00000056211.14",134435,2,28,211169,8777,0.0714285714285714
"ENSMUSG00000026353.10",35414,1,13,31104,4113,0.0769230769230769
"ENSMUSG00000026354.9",43562,1,17,37389,6174,0.0588235294117647
"ENSMUSG00000026355.12",28074,2,19,48865,7265,0.105263157894737
"ENSMUSG00000026356.16",53661,2,18,56084,2820,0.111111111111111
"ENSMUSG00000045382.7",4094,1,2,2287,1805,0.5
"ENSMUSG00000042581.15",945976,2,30,1712717,10108,0.0666666666666667
"ENSMUSG00000026401.16",34472,1,10,66635,2311,0.1
"ENSMUSG00000026399.13",23717,1,10,21185,2533,0.1
"ENSMUSG00000042554.11",52908,2,15,152912,5803,0.133333333333333
"ENSMUSG00000026405.15",26859,1,10,23815,3045,0.1
"ENSMUSG00000101904.2",45590,1,18,43682,1909,0.0555555555555556
"ENSMUSG00000026409.15",40071,7,17,178058,19778,0.411764705882353
"ENSMUSG00000046404.6",7031,1,2,904,6128,0.5
"ENSMUSG00000042510.8",12646,1,4,9738,2909,0.25
"ENSMUSG00000026415.12",13838,2,9,24024,3622,0.222222222222222
"ENSMUSG00000026417.14",25565,1,11,21717,3849,0.0909090909090909
"ENSMUSG00000042474.7",15122,1,8,13523,1600,0.125
"ENSMUSG00000026420.17",5380,2,7,6963,2341,0.285714285714286
"ENSMUSG00000026416.13",4466,2,7,6628,1651,0.285714285714286
"ENSMUSG00000016524.13",7459,4,13,24790,3756,0.307692307692308
"ENSMUSG00000016529.6",5129,1,5,3820,1310,0.2
"ENSMUSG00000016528.11",44126,1,10,41273,2854,0.1
"ENSMUSG00000016526.9",10885,1,3,7722,3164,0.333333333333333
"ENSMUSG00000026427.17",34477,3,17,59105,7478,0.176470588235294
"ENSMUSG00000026430.17",68848,3,10,205568,10907,0.3
"ENSMUSG00000042349.14",25264,2,25,41243,6118,0.08
"ENSMUSG00000026425.16",242101,2,24,462668,11559,0.0833333333333333
"ENSMUSG00000055184.5",11969,1,4,9779,2191,0.25
"ENSMUSG00000026432.8",12761,2,4,18148,4646,0.5
"ENSMUSG00000004552.17",37199,2,12,70247,3963,0.166666666666667
"ENSMUSG00000052688.13",26744,4,13,89638,7143,0.307692307692308
"ENSMUSG00000042268.11",27482,1,21,22744,4739,0.0476190476190476
"ENSMUSG00000042251.13",24092,2,16,38952,9205,0.125
"ENSMUSG00000013275.10",21372,1,11,16192,4697,0.0909090909090909
"ENSMUSG00000026433.14",5663,2,8,8736,2428,0.25
"ENSMUSG00000026434.13",25787,2,10,39539,8373,0.2
"ENSMUSG00000026435.16",20002,2,6,25807,6552,0.333333333333333
"ENSMUSG00000026436.16",25005,2,8,28609,6019,0.25
"ENSMUSG00000059149.18",45256,6,19,202185,15020,0.315789473684211
"ENSMUSG00000026437.12",27447,2,19,46230,6060,0.105263157894737
"ENSMUSG00000079330.10",67796,5,13,161418,6637,0.384615384615385
"ENSMUSG00000118219.2",18089,1,2,12819,5271,0.5
"ENSMUSG00000066936.5",719,1,1,0,720,1
"ENSMUSG00000042115.5",8731,1,5,4463,4269,0.2
"ENSMUSG00000009772.16",17362,2,9,28488,6043,0.222222222222222
"ENSMUSG00000042066.17",34966,4,10,78828,12464,0.4
"ENSMUSG00000042046.16",49403,2,15,86379,9514,0.133333333333333
"ENSMUSG00000026439.15",28294,4,24,98903,10674,0.166666666666667
"ENSMUSG00000048174.3",2409,2,3,668,3493,0.666666666666667
"ENSMUSG00000053024.15",33829,1,23,23981,7177,0.0434782608695652
"ENSMUSG00000026442.15",177107,5,41,739212,26690,0.121951219512195
"ENSMUSG00000026443.4",59732,1,2,56305,3428,0.5
"ENSMUSG00000054387.14",71077,4,19,157356,17203,0.210526315789474
"ENSMUSG00000026447.18",63020,1,33,54748,7928,0.0303030303030303
"ENSMUSG00000046062.6",8640,1,2,3047,5594,0.5
"ENSMUSG00000041757.18",139225,4,33,252443,24333,0.121212121212121
"ENSMUSG00000103421.2",13226,1,5,11362,1865,0.2
"ENSMUSG00000115958.2",19895,3,6,43652,1863,0.5
"ENSMUSG00000098306.10",20074,1,1,18978,890,1
"ENSMUSG00000116158.2",8026,2,3,9263,1275,0.666666666666667
"ENSMUSG00000070645.6",9815,1,9,8224,1592,0.111111111111111
"ENSMUSG00000070644.14",16764,2,10,27379,4371,0.2
"ENSMUSG00000070643.12",42074,3,19,53897,8714,0.157894736842105
"ENSMUSG00000090553.9",6420,4,11,16167,2129,0.363636363636364
"ENSMUSG00000102976.7",41518,1,18,37061,4396,0.0555555555555556
"ENSMUSG00000116275.2",41509,1,2,37115,4395,0.5
"ENSMUSG00000094410.9",41378,1,2,31223,10156,0.5
"ENSMUSG00000051998.15",11017,2,8,17698,2937,0.25
"ENSMUSG00000026463.18",101584,5,30,254384,36264,0.166666666666667
"ENSMUSG00000010311.16",10800,3,12,25522,4680,0.25
"ENSMUSG00000041577.6",11110,1,3,7496,3615,0.333333333333333
"ENSMUSG00000041559.8",11023,1,3,7904,3120,0.333333333333333
"ENSMUSG00000020423.7",3950,1,2,1208,2743,0.5
"ENSMUSG00000026450.15",40298,2,15,88409,5083,0.133333333333333
"ENSMUSG00000064246.11",8005,3,13,18094,5171,0.230769230769231
"ENSMUSG00000042451.13",7784,2,13,11412,4148,0.153846153846154
"ENSMUSG00000042429.9",36208,3,8,92438,13174,0.375
"ENSMUSG00000026459.6",2559,1,3,1065,1495,0.333333333333333
"ENSMUSG00000026458.14",36145,2,30,60269,11305,0.0666666666666667
"ENSMUSG00000042305.13",15882,1,8,12734,3149,0.125
"ENSMUSG00000050526.6",5041,1,4,3274,1768,0.25
"ENSMUSG00000026456.19",6181,1,9,4123,1837,0.111111111111111
"ENSMUSG00000026457.15",17973,2,10,29298,6569,0.2
"ENSMUSG00000026455.15",35487,3,16,96245,9905,0.1875
"ENSMUSG00000042229.10",14126,1,2,11266,2861,0.5
"ENSMUSG00000046367.11",8741,2,5,11725,3095,0.4
"ENSMUSG00000042207.18",75114,2,29,132319,14127,0.0689655172413793
"ENSMUSG00000026452.16",115916,2,12,136322,10265,0.166666666666667
"ENSMUSG00000073557.13",201284,5,33,620972,17947,0.151515151515152
"ENSMUSG00000026429.10",11597,1,7,10482,1116,0.142857142857143
"ENSMUSG00000042793.14",121975,2,20,143906,9495,0.1
"ENSMUSG00000031506.12",12617,3,14,27344,8196,0.214285714285714
"ENSMUSG00000026426.11",9445,1,7,7733,1713,0.142857142857143
"ENSMUSG00000026424.9",7447,1,2,5179,2269,0.5
"ENSMUSG00000003051.14",4993,2,12,5858,3996,0.166666666666667
"ENSMUSG00000041926.16",21372,1,11,38287,4459,0.0909090909090909
"ENSMUSG00000062580.10",18565,1,6,11286,7280,0.166666666666667
"ENSMUSG00000048096.8",43258,1,3,39311,3948,0.333333333333333
"ENSMUSG00000041889.8",4180,1,5,2418,1763,0.2
"ENSMUSG00000041879.14",48187,1,24,41941,6247,0.0416666666666667
"ENSMUSG00000009418.17",253525,3,37,515923,35237,0.0810810810810811
"ENSMUSG00000026421.15",32171,2,7,51607,3651,0.285714285714286
"ENSMUSG00000041801.6",3017,1,2,1583,1435,0.5
"ENSMUSG00000026418.17",31555,5,16,51028,4693,0.3125
"ENSMUSG00000041782.15",14744,1,10,11752,2993,0.1
"ENSMUSG00000026414.14",15906,6,30,120689,11126,0.2
"ENSMUSG00000026413.13",47812,2,16,86292,7692,0.125
"ENSMUSG00000051985.13",52764,1,27,43769,8989,0.037037037037037
"ENSMUSG00000026411.18",27192,3,10,56171,3554,0.3
"ENSMUSG00000097918.2",566,1,1,0,567,1
"ENSMUSG00000026407.18",67072,3,50,182082,18373,0.06
"ENSMUSG00000041642.19",46609,1,35,37495,9115,0.0285714285714286
"ENSMUSG00000087230.11",31176,1,23,28110,2933,0.0434782608695652
"ENSMUSG00000041605.17",20733,1,10,17746,2988,0.1
"ENSMUSG00000052759.8",1076,1,1,0,1077,1
"ENSMUSG00000041570.15",77981,3,23,210546,19068,0.130434782608696
"ENSMUSG00000026404.13",24887,1,8,22722,2166,0.125
"ENSMUSG00000041498.14",65168,2,31,109418,17713,0.0645161290322581
"ENSMUSG00000041483.15",5152,1,3,436,9870,0.333333333333333
"ENSMUSG00000026398.15",117877,4,15,434606,11794,0.266666666666667
"ENSMUSG00000026395.17",112847,3,37,321249,14387,0.0810810810810811
