ENSMUSG00000089699.2	ENSMUST00000161581.2
ENSMUSG00000103719.2	ENSMUST00000195328.2
ENSMUSG00000104111.2	ENSMUST00000193461.2
ENSMUSG00000026729.10	ENSMUST00000028061.9
ENSMUSG00000104302.2	ENSMUST00000194105.2
ENSMUSG00000103693.2	ENSMUST00000195618.2
ENSMUSG00000103200.2	ENSMUST00000193191.2
ENSMUSG00000102852.2	ENSMUST00000195784.2
ENSMUSG00000103631.2	ENSMUST00000194822.2
ENSMUSG00000104016.2	ENSMUST00000194567.2
ENSMUSG00000053332.14	ENSMUST00000161005.8
ENSMUSG00000053332.14	ENSMUST00000159119.8
ENSMUSG00000053332.14	ENSMUST00000159706.8
ENSMUSG00000053332.14	ENSMUST00000162558.8
ENSMUSG00000053332.14	ENSMUST00000159663.8
ENSMUSG00000102864.2	ENSMUST00000195700.2
ENSMUSG00000103158.6	ENSMUST00000193561.6
ENSMUSG00000103158.6	ENSMUST00000194266.2
ENSMUSG00000103393.2	ENSMUST00000161826.2
ENSMUSG00000090260.2	ENSMUST00000161583.2
ENSMUSG00000078190.8	ENSMUST00000139662.2
ENSMUSG00000078190.8	ENSMUST00000185878.3
ENSMUSG00000078190.8	ENSMUST00000232506.2
ENSMUSG00000078190.8	ENSMUST00000231582.2
ENSMUSG00000078190.8	ENSMUST00000231725.2
ENSMUSG00000103288.2	ENSMUST00000195132.2
ENSMUSG00000092188.2	ENSMUST00000172793.2
ENSMUSG00000101869.2	ENSMUST00000185992.2
ENSMUSG00000090081.2	ENSMUST00000161943.2
ENSMUSG00000086593.3	ENSMUST00000133341.3
ENSMUSG00000104011.2	ENSMUST00000191839.2
ENSMUSG00000097281.3	ENSMUST00000181831.3
ENSMUSG00000103383.2	ENSMUST00000194406.2
ENSMUSG00000102897.2	ENSMUST00000195748.2
ENSMUSG00000102761.2	ENSMUST00000194720.2
ENSMUSG00000102163.2	ENSMUST00000192040.2
ENSMUSG00000103659.2	ENSMUST00000193955.2
ENSMUSG00000104117.6	ENSMUST00000191735.6
ENSMUSG00000104117.6	ENSMUST00000194322.2
ENSMUSG00000101189.2	ENSMUST00000187300.2
ENSMUSG00000101189.2	ENSMUST00000187517.2
ENSMUSG00000102408.2	ENSMUST00000193317.2
ENSMUSG00000102408.2	ENSMUST00000195635.2
ENSMUSG00000102302.2	ENSMUST00000192350.2
ENSMUSG00000102401.2	ENSMUST00000195308.2
ENSMUSG00000103583.2	ENSMUST00000194507.2
ENSMUSG00000103686.2	ENSMUST00000192469.2
ENSMUSG00000104306.2	ENSMUST00000194000.2
ENSMUSG00000089829.3	ENSMUST00000159138.2
ENSMUSG00000102154.2	ENSMUST00000193728.2
ENSMUSG00000097196.3	ENSMUST00000181378.3
ENSMUSG00000102484.2	ENSMUST00000191624.2
ENSMUSG00000091393.2	ENSMUST00000168347.2
ENSMUSG00000103400.3	ENSMUST00000195518.3
ENSMUSG00000102548.2	ENSMUST00000180995.3
ENSMUSG00000097823.3	ENSMUST00000181309.3
ENSMUSG00000103139.2	ENSMUST00000193076.2
ENSMUSG00000102909.2	ENSMUST00000195508.2
ENSMUSG00000102909.2	ENSMUST00000193383.2
ENSMUSG00000093538.3	ENSMUST00000177351.3
ENSMUSG00000103530.2	ENSMUST00000192576.2
ENSMUSG00000089990.2	ENSMUST00000159701.2
ENSMUSG00000097503.3	ENSMUST00000180638.3
ENSMUSG00000104266.2	ENSMUST00000194379.2
ENSMUSG00000103908.2	ENSMUST00000192981.2
ENSMUSG00000044306.5	ENSMUST00000194988.2
ENSMUSG00000053925.5	ENSMUST00000171747.2
ENSMUSG00000103676.2	ENSMUST00000194835.2
ENSMUSG00000104340.2	ENSMUST00000194503.2
ENSMUSG00000103983.2	ENSMUST00000192658.2
ENSMUSG00000091993.3	ENSMUST00000181170.2
ENSMUSG00000103219.2	ENSMUST00000192524.2
ENSMUSG00000103083.2	ENSMUST00000194468.2
ENSMUSG00000104413.2	ENSMUST00000192498.2
ENSMUSG00000104413.2	ENSMUST00000192000.2
ENSMUSG00000104413.2	ENSMUST00000191636.2
ENSMUSG00000103380.2	ENSMUST00000191834.2
ENSMUSG00000092085.2	ENSMUST00000171429.2
ENSMUSG00000103617.2	ENSMUST00000191616.2
ENSMUSG00000102413.2	ENSMUST00000192957.2
ENSMUSG00000085184.10	ENSMUST00000140307.3
ENSMUSG00000085184.10	ENSMUST00000169111.2
ENSMUSG00000103079.2	ENSMUST00000195831.2
ENSMUSG00000104157.2	ENSMUST00000193484.2
ENSMUSG00000104021.2	ENSMUST00000194241.2
ENSMUSG00000103435.2	ENSMUST00000195463.2
ENSMUSG00000087082.2	ENSMUST00000150600.2
ENSMUSG00000097892.3	ENSMUST00000193187.2
ENSMUSG00000097892.3	ENSMUST00000180591.2
ENSMUSG00000102432.2	ENSMUST00000191905.2
ENSMUSG00000103043.2	ENSMUST00000193447.2
ENSMUSG00000102885.2	ENSMUST00000194583.2
ENSMUSG00000101746.2	ENSMUST00000189507.2
ENSMUSG00000086350.2	ENSMUST00000141846.2
ENSMUSG00000089713.2	ENSMUST00000162545.2
ENSMUSG00000073486.3	ENSMUST00000097454.3
ENSMUSG00000104520.2	ENSMUST00000192794.2
ENSMUSG00000104520.2	ENSMUST00000193705.2
ENSMUSG00000102923.2	ENSMUST00000192164.2
ENSMUSG00000102608.2	ENSMUST00000194222.2
ENSMUSG00000103649.2	ENSMUST00000192748.2
ENSMUSG00000103156.2	ENSMUST00000193209.2
ENSMUSG00000073485.4	ENSMUST00000159740.2
ENSMUSG00000073485.4	ENSMUST00000097448.3
ENSMUSG00000085563.3	ENSMUST00000128545.3
ENSMUSG00000103328.2	ENSMUST00000192478.2
ENSMUSG00000054135.3	ENSMUST00000181680.2
ENSMUSG00000056699.8	ENSMUST00000070987.8
ENSMUSG00000100147.3	ENSMUST00000189594.2
ENSMUSG00000102234.2	ENSMUST00000192568.2
ENSMUSG00000102234.2	ENSMUST00000195868.2
ENSMUSG00000102688.2	ENSMUST00000192917.2
ENSMUSG00000104212.2	ENSMUST00000193285.2
ENSMUSG00000104022.2	ENSMUST00000192860.2
ENSMUSG00000103451.2	ENSMUST00000195148.2
ENSMUSG00000103305.2	ENSMUST00000193310.2
ENSMUSG00000102743.2	ENSMUST00000193891.2
ENSMUSG00000102682.6	ENSMUST00000195070.6
ENSMUSG00000102682.6	ENSMUST00000193592.2
ENSMUSG00000102794.2	ENSMUST00000194295.2
ENSMUSG00000101574.2	ENSMUST00000188766.2
ENSMUSG00000103308.6	ENSMUST00000193667.6
ENSMUSG00000103308.6	ENSMUST00000192129.2
ENSMUSG00000092578.2	ENSMUST00000172500.2
ENSMUSG00000102158.2	ENSMUST00000192139.2
ENSMUSG00000102784.2	ENSMUST00000192968.2
ENSMUSG00000103942.2	ENSMUST00000195441.2
ENSMUSG00000103478.2	ENSMUST00000194719.2
ENSMUSG00000104461.2	ENSMUST00000195649.2
ENSMUSG00000103613.2	ENSMUST00000193245.2
ENSMUSG00000104368.2	ENSMUST00000192375.2
ENSMUSG00000097261.3	ENSMUST00000180632.2
ENSMUSG00000097261.3	ENSMUST00000195314.2
ENSMUSG00000051295.9	ENSMUST00000143787.3
ENSMUSG00000097615.2	ENSMUST00000180623.2
ENSMUSG00000103799.2	ENSMUST00000195210.2
ENSMUSG00000103449.2	ENSMUST00000195810.2
ENSMUSG00000103690.2	ENSMUST00000195454.2
ENSMUSG00000100393.2	ENSMUST00000189481.2
ENSMUSG00000097784.2	ENSMUST00000180869.2
ENSMUSG00000103503.2	ENSMUST00000194513.2
ENSMUSG00000103503.2	ENSMUST00000194671.2
ENSMUSG00000104312.2	ENSMUST00000191895.2
ENSMUSG00000089947.2	ENSMUST00000162615.2
ENSMUSG00000089730.3	ENSMUST00000160380.3
ENSMUSG00000104245.2	ENSMUST00000192285.2
ENSMUSG00000103923.2	ENSMUST00000195611.2
ENSMUSG00000103961.2	ENSMUST00000191663.2
ENSMUSG00000103577.2	ENSMUST00000195397.2
ENSMUSG00000104482.2	ENSMUST00000194032.2
ENSMUSG00000103669.2	ENSMUST00000194444.2
ENSMUSG00000104507.2	ENSMUST00000191809.2
ENSMUSG00000104507.2	ENSMUST00000192797.2
ENSMUSG00000097925.2	ENSMUST00000181876.2
ENSMUSG00000104435.2	ENSMUST00000193794.2
ENSMUSG00000099404.2	ENSMUST00000189880.2
ENSMUSG00000079045.4	ENSMUST00000110279.4
ENSMUSG00000103644.2	ENSMUST00000193966.2
ENSMUSG00000103510.2	ENSMUST00000195170.2
ENSMUSG00000103963.2	ENSMUST00000191893.2
ENSMUSG00000104487.2	ENSMUST00000194403.2
ENSMUSG00000097845.3	ENSMUST00000192407.2
ENSMUSG00000103576.2	ENSMUST00000192879.2
ENSMUSG00000102777.2	ENSMUST00000195344.2
ENSMUSG00000073478.7	ENSMUST00000139056.3
ENSMUSG00000073478.7	ENSMUST00000194375.2
ENSMUSG00000103174.2	ENSMUST00000192965.2
ENSMUSG00000103114.2	ENSMUST00000192778.2
ENSMUSG00000103517.2	ENSMUST00000195294.2
ENSMUSG00000102840.2	ENSMUST00000192600.2
ENSMUSG00000055833.15	ENSMUST00000154116.3
ENSMUSG00000055833.15	ENSMUST00000139827.8
ENSMUSG00000055833.15	ENSMUST00000069573.6
ENSMUSG00000097416.4	ENSMUST00000226862.2
ENSMUSG00000097416.4	ENSMUST00000180429.3
ENSMUSG00000097089.3	ENSMUST00000181127.3
ENSMUSG00000097316.3	ENSMUST00000180598.3
ENSMUSG00000100872.3	ENSMUST00000190576.3
ENSMUSG00000089812.3	ENSMUST00000159407.3
ENSMUSG00000103640.2	ENSMUST00000192297.2
ENSMUSG00000090080.3	ENSMUST00000162454.3
ENSMUSG00000089683.3	ENSMUST00000159273.3
ENSMUSG00000103736.2	ENSMUST00000193570.2
ENSMUSG00000097850.3	ENSMUST00000180420.3
ENSMUSG00000103692.2	ENSMUST00000193395.2
ENSMUSG00000097325.3	ENSMUST00000180780.3
ENSMUSG00000096929.8	ENSMUST00000181226.8
ENSMUSG00000096929.8	ENSMUST00000181273.7
ENSMUSG00000104206.2	ENSMUST00000191885.2
ENSMUSG00000104077.2	ENSMUST00000194642.2
ENSMUSG00000103786.2	ENSMUST00000193499.2
ENSMUSG00000085043.2	ENSMUST00000149932.2
ENSMUSG00000085205.2	ENSMUST00000131044.2
ENSMUSG00000085656.2	ENSMUST00000141222.2
ENSMUSG00000086445.2	ENSMUST00000136489.2
ENSMUSG00000104284.2	ENSMUST00000193956.2
ENSMUSG00000102517.2	ENSMUST00000195785.2
ENSMUSG00000084859.8	ENSMUST00000154360.2
ENSMUSG00000086921.2	ENSMUST00000138462.2
ENSMUSG00000102816.2	ENSMUST00000195820.2
ENSMUSG00000102136.2	ENSMUST00000195326.2
ENSMUSG00000102357.2	ENSMUST00000191718.2
ENSMUSG00000087355.8	ENSMUST00000132211.2
ENSMUSG00000102494.2	ENSMUST00000194090.2
ENSMUSG00000086874.2	ENSMUST00000139479.2
ENSMUSG00000086018.8	ENSMUST00000151994.8
ENSMUSG00000086430.2	ENSMUST00000145585.2
ENSMUSG00000085818.8	ENSMUST00000142787.8
ENSMUSG00000085818.8	ENSMUST00000150099.2
ENSMUSG00000102887.2	ENSMUST00000195343.2
ENSMUSG00000087125.2	ENSMUST00000151782.2
ENSMUSG00000087485.2	ENSMUST00000131190.2
ENSMUSG00000085716.2	ENSMUST00000126659.2
ENSMUSG00000086109.3	ENSMUST00000147685.2
ENSMUSG00000087079.2	ENSMUST00000142774.2
ENSMUSG00000075538.3	ENSMUST00000100426.3
ENSMUSG00000062319.3	ENSMUST00000076071.3
ENSMUSG00000099424.2	ENSMUST00000187783.2
ENSMUSG00000085070.2	ENSMUST00000141649.2
ENSMUSG00000085580.2	ENSMUST00000132414.2
ENSMUSG00000079604.10	ENSMUST00000152599.8
ENSMUSG00000079604.10	ENSMUST00000144870.2
ENSMUSG00000079604.10	ENSMUST00000154223.2
ENSMUSG00000079603.4	ENSMUST00000128180.2
ENSMUSG00000086618.2	ENSMUST00000131297.2
ENSMUSG00000075534.6	ENSMUST00000149014.2
ENSMUSG00000086748.2	ENSMUST00000137351.2
ENSMUSG00000085257.3	ENSMUST00000138416.3
ENSMUSG00000102196.2	ENSMUST00000195716.2
ENSMUSG00000102674.2	ENSMUST00000192626.2
ENSMUSG00000086006.3	ENSMUST00000131188.3
ENSMUSG00000086491.2	ENSMUST00000143527.2
ENSMUSG00000102329.2	ENSMUST00000192087.2
ENSMUSG00000086843.4	ENSMUST00000148089.3
ENSMUSG00000104045.2	ENSMUST00000192277.2
ENSMUSG00000086358.3	ENSMUST00000149137.3
ENSMUSG00000104354.2	ENSMUST00000195289.2
ENSMUSG00000086657.3	ENSMUST00000152524.2
ENSMUSG00000084901.7	ENSMUST00000141869.7
ENSMUSG00000084901.7	ENSMUST00000193364.2
ENSMUSG00000104106.2	ENSMUST00000192361.2
ENSMUSG00000087086.8	ENSMUST00000143458.7
ENSMUSG00000085193.2	ENSMUST00000152803.2
ENSMUSG00000085100.2	ENSMUST00000148607.2
ENSMUSG00000085319.2	ENSMUST00000136400.2
ENSMUSG00000086340.2	ENSMUST00000125173.2
ENSMUSG00000092353.2	ENSMUST00000174811.2
ENSMUSG00000026736.3	ENSMUST00000238778.2
ENSMUSG00000087674.8	ENSMUST00000141289.8
ENSMUSG00000109733.2	ENSMUST00000209205.2
ENSMUSG00000087103.2	ENSMUST00000137714.2
ENSMUSG00000085388.2	ENSMUST00000122978.2
ENSMUSG00000056329.4	ENSMUST00000070378.3
ENSMUSG00000056329.4	ENSMUST00000149577.2
ENSMUSG00000086621.2	ENSMUST00000147324.2
ENSMUSG00000087246.2	ENSMUST00000135767.2
ENSMUSG00000091457.2	ENSMUST00000168048.2
ENSMUSG00000085477.8	ENSMUST00000129994.8
ENSMUSG00000086418.2	ENSMUST00000137186.2
ENSMUSG00000085206.2	ENSMUST00000124322.2
ENSMUSG00000075514.5	ENSMUST00000126967.2
ENSMUSG00000087219.2	ENSMUST00000128743.2
ENSMUSG00000085680.2	ENSMUST00000133391.2
ENSMUSG00000085353.3	ENSMUST00000135792.2
ENSMUSG00000085999.2	ENSMUST00000149429.2
ENSMUSG00000085057.8	ENSMUST00000135829.8
ENSMUSG00000085057.8	ENSMUST00000131886.2
ENSMUSG00000085330.2	ENSMUST00000155475.2
ENSMUSG00000087028.8	ENSMUST00000131147.2
ENSMUSG00000103217.2	ENSMUST00000195193.2
ENSMUSG00000085830.2	ENSMUST00000129723.2
ENSMUSG00000052403.12	ENSMUST00000127642.8
ENSMUSG00000087612.2	ENSMUST00000137661.2
ENSMUSG00000090073.2	ENSMUST00000143166.2
ENSMUSG00000087515.2	ENSMUST00000137349.2
ENSMUSG00000087595.2	ENSMUST00000155199.2
ENSMUSG00000085545.2	ENSMUST00000133025.2
ENSMUSG00000098977.2	ENSMUST00000184787.2
ENSMUSG00000086779.2	ENSMUST00000125198.2
ENSMUSG00000086779.2	ENSMUST00000137869.2
ENSMUSG00000085767.2	ENSMUST00000125518.2
ENSMUSG00000085767.2	ENSMUST00000150375.2
ENSMUSG00000086714.2	ENSMUST00000133463.2
ENSMUSG00000085543.2	ENSMUST00000156099.2
ENSMUSG00000086775.8	ENSMUST00000131841.8
ENSMUSG00000086775.8	ENSMUST00000126798.8
ENSMUSG00000085008.2	ENSMUST00000150024.2
ENSMUSG00000091192.2	ENSMUST00000170435.2
ENSMUSG00000086669.2	ENSMUST00000156020.2
ENSMUSG00000085929.2	ENSMUST00000142511.2
ENSMUSG00000085766.2	ENSMUST00000154246.2
ENSMUSG00000086560.2	ENSMUST00000123129.2
ENSMUSG00000085693.2	ENSMUST00000137756.2
ENSMUSG00000086425.8	ENSMUST00000126140.8
ENSMUSG00000086425.8	ENSMUST00000156508.2
ENSMUSG00000086425.8	ENSMUST00000128888.2
ENSMUSG00000087196.2	ENSMUST00000144634.2
ENSMUSG00000063611.6	ENSMUST00000238539.2
ENSMUSG00000087667.9	ENSMUST00000177012.8
ENSMUSG00000086519.2	ENSMUST00000141935.2
ENSMUSG00000079499.10	ENSMUST00000155949.2
ENSMUSG00000079499.10	ENSMUST00000028141.6
ENSMUSG00000086994.2	ENSMUST00000153600.2
ENSMUSG00000039798.3	ENSMUST00000047607.3
ENSMUSG00000100747.5	ENSMUST00000205624.2
ENSMUSG00000084892.2	ENSMUST00000141035.2
ENSMUSG00000087435.2	ENSMUST00000134920.2
ENSMUSG00000085275.2	ENSMUST00000145413.2
ENSMUSG00000086405.2	ENSMUST00000146702.2
ENSMUSG00000087268.2	ENSMUST00000144704.2
ENSMUSG00000075416.6	ENSMUST00000134755.2
ENSMUSG00000085491.2	ENSMUST00000135700.2
ENSMUSG00000087269.2	ENSMUST00000148230.2
ENSMUSG00000087269.2	ENSMUST00000133550.2
ENSMUSG00000087430.2	ENSMUST00000146769.2
ENSMUSG00000085224.3	ENSMUST00000145389.3
ENSMUSG00000087549.2	ENSMUST00000154296.2
ENSMUSG00000086356.2	ENSMUST00000140104.2
ENSMUSG00000085737.2	ENSMUST00000135749.2
ENSMUSG00000086192.2	ENSMUST00000141023.2
ENSMUSG00000090157.8	ENSMUST00000149300.8
ENSMUSG00000086216.2	ENSMUST00000128298.2
ENSMUSG00000085017.2	ENSMUST00000150621.2
ENSMUSG00000075405.4	ENSMUST00000100190.3
ENSMUSG00000085397.2	ENSMUST00000125869.2
ENSMUSG00000087496.2	ENSMUST00000151820.2
ENSMUSG00000085087.2	ENSMUST00000139288.2
ENSMUSG00000085742.2	ENSMUST00000132913.2
ENSMUSG00000086939.2	ENSMUST00000134014.2
ENSMUSG00000052951.6	ENSMUST00000147294.3
ENSMUSG00000085463.2	ENSMUST00000130532.2
ENSMUSG00000086484.2	ENSMUST00000156297.2
ENSMUSG00000085987.3	ENSMUST00000127936.2
ENSMUSG00000085987.3	ENSMUST00000134271.2
ENSMUSG00000086904.2	ENSMUST00000156633.2
ENSMUSG00000087461.3	ENSMUST00000134921.2
ENSMUSG00000103413.2	ENSMUST00000147871.2
ENSMUSG00000084908.3	ENSMUST00000131588.3
ENSMUSG00000086001.2	ENSMUST00000143469.2
ENSMUSG00000085599.2	ENSMUST00000153559.2
ENSMUSG00000084768.3	ENSMUST00000124489.3
ENSMUSG00000085668.3	ENSMUST00000130083.3
ENSMUSG00000086555.3	ENSMUST00000124555.3
ENSMUSG00000086449.2	ENSMUST00000139455.2
ENSMUSG00000085141.2	ENSMUST00000123224.2
ENSMUSG00000085141.2	ENSMUST00000128242.2
ENSMUSG00000087187.2	ENSMUST00000147012.2
ENSMUSG00000087187.2	ENSMUST00000122948.2
ENSMUSG00000087294.3	ENSMUST00000132692.3
ENSMUSG00000098383.2	ENSMUST00000184325.2
ENSMUSG00000087539.2	ENSMUST00000137134.2
ENSMUSG00000085950.2	ENSMUST00000146404.2
ENSMUSG00000087164.2	ENSMUST00000146954.2
ENSMUSG00000085201.2	ENSMUST00000129089.2
ENSMUSG00000085201.2	ENSMUST00000151229.2
ENSMUSG00000085755.2	ENSMUST00000141133.2
ENSMUSG00000085089.2	ENSMUST00000139948.2
ENSMUSG00000052248.18	ENSMUST00000127150.9
ENSMUSG00000052248.18	ENSMUST00000231986.2
ENSMUSG00000100135.2	ENSMUST00000188811.2
ENSMUSG00000085591.2	ENSMUST00000130773.2
ENSMUSG00000086202.2	ENSMUST00000153567.2
ENSMUSG00000086202.2	ENSMUST00000134308.2
ENSMUSG00000086710.2	ENSMUST00000129687.2
ENSMUSG00000086830.2	ENSMUST00000145568.2
ENSMUSG00000086644.2	ENSMUST00000123911.2
ENSMUSG00000086353.2	ENSMUST00000127672.2
ENSMUSG00000085357.2	ENSMUST00000125095.2
ENSMUSG00000085862.3	ENSMUST00000138528.3
ENSMUSG00000085862.3	ENSMUST00000123699.3
ENSMUSG00000115545.2	ENSMUST00000227437.2
ENSMUSG00000085429.2	ENSMUST00000146690.2
ENSMUSG00000100496.2	ENSMUST00000191519.2
ENSMUSG00000086349.2	ENSMUST00000139497.2
ENSMUSG00000086523.2	ENSMUST00000142804.2
ENSMUSG00000086007.2	ENSMUST00000152467.2
ENSMUSG00000086007.2	ENSMUST00000154530.2
ENSMUSG00000085014.2	ENSMUST00000143870.2
ENSMUSG00000086447.3	ENSMUST00000209682.2
ENSMUSG00000085315.8	ENSMUST00000124210.8
ENSMUSG00000085315.8	ENSMUST00000143821.2
ENSMUSG00000087040.2	ENSMUST00000128307.2
ENSMUSG00000084938.2	ENSMUST00000126549.2
ENSMUSG00000086396.2	ENSMUST00000123210.2
ENSMUSG00000054181.12	ENSMUST00000156418.8
ENSMUSG00000110205.2	ENSMUST00000209502.2
ENSMUSG00000086862.2	ENSMUST00000138444.2
ENSMUSG00000086862.2	ENSMUST00000135735.2
ENSMUSG00000086995.2	ENSMUST00000131189.2
ENSMUSG00000086129.2	ENSMUST00000140464.2
ENSMUSG00000087455.8	ENSMUST00000137162.8
ENSMUSG00000085975.2	ENSMUST00000153675.2
ENSMUSG00000086603.2	ENSMUST00000131198.2
ENSMUSG00000086196.8	ENSMUST00000151984.8
ENSMUSG00000086196.8	ENSMUST00000124654.2
ENSMUSG00000087283.2	ENSMUST00000131457.2
ENSMUSG00000086578.3	ENSMUST00000151931.2
ENSMUSG00000075325.4	ENSMUST00000146034.2
ENSMUSG00000087518.2	ENSMUST00000136879.2
ENSMUSG00000087681.2	ENSMUST00000133596.2
ENSMUSG00000087422.2	ENSMUST00000131533.2
ENSMUSG00000085029.2	ENSMUST00000137221.2
ENSMUSG00000087702.2	ENSMUST00000142353.2
ENSMUSG00000086881.2	ENSMUST00000137582.2
ENSMUSG00000086701.2	ENSMUST00000145994.2
ENSMUSG00000052865.6	ENSMUST00000155722.2
ENSMUSG00000085160.2	ENSMUST00000155350.2
ENSMUSG00000100197.2	ENSMUST00000188152.2
ENSMUSG00000086671.2	ENSMUST00000128859.2
ENSMUSG00000085386.2	ENSMUST00000127849.2
ENSMUSG00000087301.8	ENSMUST00000141149.8
ENSMUSG00000087301.8	ENSMUST00000152740.2
ENSMUSG00000086908.2	ENSMUST00000147939.2
ENSMUSG00000087043.2	ENSMUST00000134476.2
ENSMUSG00000087467.2	ENSMUST00000142314.2
ENSMUSG00000097067.2	ENSMUST00000180913.2
ENSMUSG00000085182.2	ENSMUST00000153354.2
ENSMUSG00000115996.2	ENSMUST00000230308.2
ENSMUSG00000115973.2	ENSMUST00000230941.2
ENSMUSG00000109667.2	ENSMUST00000211183.2
ENSMUSG00000086819.2	ENSMUST00000126240.2
ENSMUSG00000089902.2	ENSMUST00000149283.2
ENSMUSG00000085735.2	ENSMUST00000129114.2
ENSMUSG00000086132.2	ENSMUST00000140978.2
ENSMUSG00000087264.2	ENSMUST00000151851.2
ENSMUSG00000086515.2	ENSMUST00000150702.2
ENSMUSG00000097025.3	ENSMUST00000180559.2
ENSMUSG00000085868.2	ENSMUST00000150119.2
ENSMUSG00000084946.3	ENSMUST00000140271.2
ENSMUSG00000084946.3	ENSMUST00000137251.3
ENSMUSG00000064263.7	ENSMUST00000079720.6
ENSMUSG00000087570.2	ENSMUST00000154654.2
ENSMUSG00000086641.2	ENSMUST00000145563.2
ENSMUSG00000086641.2	ENSMUST00000127600.2
ENSMUSG00000084794.2	ENSMUST00000157059.2
ENSMUSG00000087345.2	ENSMUST00000133981.2
ENSMUSG00000085439.2	ENSMUST00000126462.2
ENSMUSG00000085001.2	ENSMUST00000128165.2
ENSMUSG00000086231.2	ENSMUST00000132792.2
ENSMUSG00000085252.2	ENSMUST00000124829.2
ENSMUSG00000085427.8	ENSMUST00000136807.8
ENSMUSG00000085427.8	ENSMUST00000125746.2
ENSMUSG00000063714.16	ENSMUST00000123087.8
ENSMUSG00000063714.16	ENSMUST00000137941.2
ENSMUSG00000085519.2	ENSMUST00000150705.2
ENSMUSG00000086546.2	ENSMUST00000138573.2
ENSMUSG00000087176.2	ENSMUST00000144735.2
ENSMUSG00000085768.2	ENSMUST00000123663.2
ENSMUSG00000086069.2	ENSMUST00000145170.2
ENSMUSG00000086382.2	ENSMUST00000125413.2
ENSMUSG00000086544.2	ENSMUST00000147420.2
ENSMUSG00000085838.2	ENSMUST00000123613.2
ENSMUSG00000085387.2	ENSMUST00000151443.2
ENSMUSG00000099502.2	ENSMUST00000190918.2
ENSMUSG00000084791.2	ENSMUST00000132332.2
ENSMUSG00000085405.2	ENSMUST00000153743.2
ENSMUSG00000087205.2	ENSMUST00000156925.2
ENSMUSG00000099521.2	ENSMUST00000136302.3
ENSMUSG00000086077.8	ENSMUST00000126966.8
ENSMUSG00000100209.2	ENSMUST00000190845.2
ENSMUSG00000052371.6	ENSMUST00000156342.2
ENSMUSG00000052371.6	ENSMUST00000145799.2
ENSMUSG00000052371.6	ENSMUST00000139005.2
ENSMUSG00000075277.6	ENSMUST00000230704.2
ENSMUSG00000075277.6	ENSMUST00000230511.2
ENSMUSG00000075277.6	ENSMUST00000152462.3
ENSMUSG00000075277.6	ENSMUST00000229136.2
ENSMUSG00000085015.2	ENSMUST00000143191.2
ENSMUSG00000086559.2	ENSMUST00000128562.2
ENSMUSG00000087333.2	ENSMUST00000143898.2
ENSMUSG00000100303.4	ENSMUST00000229092.2
ENSMUSG00000100303.4	ENSMUST00000186411.3
ENSMUSG00000100303.4	ENSMUST00000230800.2
ENSMUSG00000100303.4	ENSMUST00000230991.2
ENSMUSG00000100303.4	ENSMUST00000229528.2
ENSMUSG00000100303.4	ENSMUST00000229621.2
ENSMUSG00000086044.2	ENSMUST00000139823.2
ENSMUSG00000087504.2	ENSMUST00000135329.2
ENSMUSG00000086576.2	ENSMUST00000142828.2
ENSMUSG00000087222.2	ENSMUST00000135244.2
ENSMUSG00000087527.2	ENSMUST00000123829.2
ENSMUSG00000086813.2	ENSMUST00000135682.2
ENSMUSG00000086354.3	ENSMUST00000156809.2
ENSMUSG00000085277.2	ENSMUST00000144043.2
ENSMUSG00000085845.8	ENSMUST00000146495.8
ENSMUSG00000085845.8	ENSMUST00000126572.2
ENSMUSG00000087102.2	ENSMUST00000154297.2
ENSMUSG00000087353.2	ENSMUST00000154480.2
ENSMUSG00000085431.8	ENSMUST00000145972.8
ENSMUSG00000085431.8	ENSMUST00000144728.2
ENSMUSG00000054510.6	ENSMUST00000067618.5
ENSMUSG00000085921.2	ENSMUST00000138195.2
ENSMUSG00000087061.2	ENSMUST00000128608.2
ENSMUSG00000102082.2	ENSMUST00000191096.2
ENSMUSG00000085450.2	ENSMUST00000122851.2
ENSMUSG00000085335.2	ENSMUST00000152569.2
ENSMUSG00000087362.8	ENSMUST00000126679.8
ENSMUSG00000086969.2	ENSMUST00000135659.2
ENSMUSG00000085135.8	ENSMUST00000155472.8
ENSMUSG00000085135.8	ENSMUST00000139377.2
ENSMUSG00000086905.2	ENSMUST00000126401.2
ENSMUSG00000085025.2	ENSMUST00000136578.2
ENSMUSG00000085471.2	ENSMUST00000126219.2
ENSMUSG00000086495.8	ENSMUST00000146633.8
ENSMUSG00000086495.8	ENSMUST00000144822.2
ENSMUSG00000086206.2	ENSMUST00000131634.2
ENSMUSG00000095332.3	ENSMUST00000238356.2
ENSMUSG00000087197.2	ENSMUST00000150482.2
ENSMUSG00000087018.2	ENSMUST00000123840.2
ENSMUSG00000084781.2	ENSMUST00000126002.2
ENSMUSG00000085261.2	ENSMUST00000141341.2
ENSMUSG00000085293.3	ENSMUST00000142249.3
ENSMUSG00000085976.2	ENSMUST00000152230.2
ENSMUSG00000086980.2	ENSMUST00000123263.2
ENSMUSG00000075027.11	ENSMUST00000111270.8
ENSMUSG00000075027.11	ENSMUST00000099699.8
ENSMUSG00000075027.11	ENSMUST00000145926.2
ENSMUSG00000087559.2	ENSMUST00000150159.2
