ENSMUSG00000051951.6	ENSMUST00000070533.5
ENSMUSG00000038323.4	ENSMUST00000042734.3
ENSMUSG00000048495.17	ENSMUST00000162686.8
ENSMUSG00000025971.7	ENSMUST00000027114.6
ENSMUSG00000038305.16	ENSMUST00000163239.8
ENSMUSG00000038305.16	ENSMUST00000170139.8
ENSMUSG00000038305.16	ENSMUST00000164302.8
ENSMUSG00000038305.16	ENSMUST00000167085.8
ENSMUSG00000038305.16	ENSMUST00000169772.3
ENSMUSG00000054770.17	ENSMUST00000164963.8
ENSMUSG00000054770.17	ENSMUST00000114410.10
ENSMUSG00000026039.10	ENSMUST00000027202.9
ENSMUSG00000063558.5	ENSMUST00000001027.7
ENSMUSG00000064294.13	ENSMUST00000040999.14
ENSMUSG00000064294.13	ENSMUST00000162011.3
ENSMUSG00000038242.13	ENSMUST00000040442.6
ENSMUSG00000079554.3	ENSMUST00000114366.3
ENSMUSG00000051223.15	ENSMUST00000050552.15
ENSMUSG00000051223.15	ENSMUST00000186949.2
ENSMUSG00000026034.18	ENSMUST00000034868.14
ENSMUSG00000026035.16	ENSMUST00000117069.8
ENSMUSG00000026035.16	ENSMUST00000114348.8
ENSMUSG00000026035.16	ENSMUST00000081677.12
ENSMUSG00000026035.16	ENSMUST00000114345.9
ENSMUSG00000026036.18	ENSMUST00000087521.13
ENSMUSG00000026036.18	ENSMUST00000114337.8
ENSMUSG00000026036.18	ENSMUST00000171597.2
ENSMUSG00000026037.15	ENSMUST00000027198.12
ENSMUSG00000026037.15	ENSMUST00000114325.8
ENSMUSG00000038174.15	ENSMUST00000161600.8
ENSMUSG00000038174.15	ENSMUST00000097724.10
ENSMUSG00000038174.15	ENSMUST00000038372.14
ENSMUSG00000026032.9	ENSMUST00000027193.9
ENSMUSG00000047528.14	ENSMUST00000188772.7
ENSMUSG00000047528.14	ENSMUST00000191565.7
ENSMUSG00000047528.14	ENSMUST00000055313.14
ENSMUSG00000026031.16	ENSMUST00000097722.9
ENSMUSG00000026031.16	ENSMUST00000114313.8
ENSMUSG00000026031.16	ENSMUST00000114309.8
ENSMUSG00000026031.16	ENSMUST00000069333.8
ENSMUSG00000026029.15	ENSMUST00000027189.15
ENSMUSG00000026029.15	ENSMUST00000191201.7
ENSMUSG00000026029.15	ENSMUST00000165549.8
ENSMUSG00000026029.15	ENSMUST00000190213.2
ENSMUSG00000026028.13	ENSMUST00000027186.12
ENSMUSG00000026028.13	ENSMUST00000174120.2
ENSMUSG00000026027.14	ENSMUST00000114296.8
ENSMUSG00000026027.14	ENSMUST00000027185.11
ENSMUSG00000072295.8	ENSMUST00000238601.2
ENSMUSG00000072295.8	ENSMUST00000238949.2
ENSMUSG00000072295.8	ENSMUST00000097080.4
ENSMUSG00000038079.15	ENSMUST00000094917.10
ENSMUSG00000038079.15	ENSMUST00000087475.11
ENSMUSG00000038079.15	ENSMUST00000186794.7
ENSMUSG00000079550.10	ENSMUST00000191200.7
ENSMUSG00000079550.10	ENSMUST00000078874.14
ENSMUSG00000079550.10	ENSMUST00000114275.9
ENSMUSG00000079550.10	ENSMUST00000066374.14
ENSMUSG00000079550.10	ENSMUST00000186477.2
ENSMUSG00000026024.15	ENSMUST00000027178.13
ENSMUSG00000026024.15	ENSMUST00000163058.2
ENSMUSG00000026023.17	ENSMUST00000160662.8
ENSMUSG00000026023.17	ENSMUST00000114248.3
ENSMUSG00000041075.9	ENSMUST00000114246.4
ENSMUSG00000047361.17	ENSMUST00000114243.8
ENSMUSG00000026021.16	ENSMUST00000091374.9
ENSMUSG00000026021.16	ENSMUST00000185265.2
ENSMUSG00000026020.10	ENSMUST00000027174.10
ENSMUSG00000026020.10	ENSMUST00000191142.7
ENSMUSG00000067336.7	ENSMUST00000087435.7
ENSMUSG00000041040.13	ENSMUST00000036540.12
ENSMUSG00000026018.13	ENSMUST00000027172.13
ENSMUSG00000026018.13	ENSMUST00000191251.7
ENSMUSG00000026018.13	ENSMUST00000189776.2
ENSMUSG00000026019.16	ENSMUST00000027173.15
ENSMUSG00000026019.16	ENSMUST00000122038.8
ENSMUSG00000026019.16	ENSMUST00000117438.8
ENSMUSG00000026017.14	ENSMUST00000187978.7
ENSMUSG00000026017.14	ENSMUST00000180952.8
ENSMUSG00000026017.14	ENSMUST00000027171.12
ENSMUSG00000073664.12	ENSMUST00000160834.8
ENSMUSG00000049439.14	ENSMUST00000060608.13
ENSMUSG00000026782.16	ENSMUST00000052332.15
ENSMUSG00000026782.16	ENSMUST00000188594.7
ENSMUSG00000026782.16	ENSMUST00000188618.7
ENSMUSG00000026782.16	ENSMUST00000189980.7
ENSMUSG00000026782.16	ENSMUST00000187709.7
ENSMUSG00000026014.16	ENSMUST00000140485.8
ENSMUSG00000026014.16	ENSMUST00000027168.12
ENSMUSG00000026014.16	ENSMUST00000090293.11
ENSMUSG00000026012.3	ENSMUST00000027165.3
ENSMUSG00000026011.14	ENSMUST00000027164.9
ENSMUSG00000026011.14	ENSMUST00000097720.4
ENSMUSG00000026009.15	ENSMUST00000027162.12
ENSMUSG00000026009.15	ENSMUST00000102827.4
ENSMUSG00000052062.15	ENSMUST00000075374.10
ENSMUSG00000052062.15	ENSMUST00000046673.11
ENSMUSG00000052062.15	ENSMUST00000094906.4
ENSMUSG00000025969.16	ENSMUST00000102822.9
ENSMUSG00000025969.16	ENSMUST00000075144.12
ENSMUSG00000025969.16	ENSMUST00000027112.13
ENSMUSG00000025969.16	ENSMUST00000114155.8
ENSMUSG00000025969.16	ENSMUST00000063594.13
ENSMUSG00000025969.16	ENSMUST00000114157.3
ENSMUSG00000040865.16	ENSMUST00000165066.8
ENSMUSG00000040865.16	ENSMUST00000172416.8
ENSMUSG00000040865.16	ENSMUST00000097718.9
ENSMUSG00000025968.17	ENSMUST00000027111.15
ENSMUSG00000025968.17	ENSMUST00000168099.9
ENSMUSG00000025967.17	ENSMUST00000129339.8
ENSMUSG00000025967.17	ENSMUST00000188524.2
ENSMUSG00000046856.14	ENSMUST00000050536.14
ENSMUSG00000027520.17	ENSMUST00000239483.2
ENSMUSG00000027520.17	ENSMUST00000114132.8
ENSMUSG00000027520.17	ENSMUST00000029025.9
ENSMUSG00000025964.16	ENSMUST00000087374.10
ENSMUSG00000025964.16	ENSMUST00000114103.8
ENSMUSG00000025964.16	ENSMUST00000114107.3
ENSMUSG00000115378.2	ENSMUST00000226288.2
ENSMUSG00000069085.6	ENSMUST00000090313.5
ENSMUSG00000025963.6	ENSMUST00000114094.3
ENSMUSG00000025962.16	ENSMUST00000027103.7
ENSMUSG00000025961.2	ENSMUST00000027102.2
ENSMUSG00000025959.14	ENSMUST00000114086.8
ENSMUSG00000025959.14	ENSMUST00000055001.10
ENSMUSG00000025958.15	ENSMUST00000185594.7
ENSMUSG00000025958.15	ENSMUST00000171164.8
ENSMUSG00000025958.15	ENSMUST00000187811.7
ENSMUSG00000025958.15	ENSMUST00000049932.12
ENSMUSG00000025958.15	ENSMUST00000087366.11
ENSMUSG00000025958.15	ENSMUST00000190348.2
ENSMUSG00000025956.11	ENSMUST00000114079.9
ENSMUSG00000025956.11	ENSMUST00000053469.2
ENSMUSG00000070871.11	ENSMUST00000114077.8
ENSMUSG00000070871.11	ENSMUST00000187170.7
ENSMUSG00000070871.11	ENSMUST00000094898.5
ENSMUSG00000045005.10	ENSMUST00000063982.7
ENSMUSG00000045005.10	ENSMUST00000116133.4
ENSMUSG00000051344.14	ENSMUST00000097713.2
ENSMUSG00000025955.14	ENSMUST00000162800.8
ENSMUSG00000025955.14	ENSMUST00000069142.12
ENSMUSG00000070870.7	ENSMUST00000087359.6
ENSMUSG00000070870.7	ENSMUST00000161960.2
ENSMUSG00000067299.12	ENSMUST00000045028.15
ENSMUSG00000025952.16	ENSMUST00000027089.15
ENSMUSG00000025952.16	ENSMUST00000114064.3
ENSMUSG00000073658.5	ENSMUST00000027090.9
ENSMUSG00000044429.9	ENSMUST00000061497.9
ENSMUSG00000100846.2	ENSMUST00000144760.3
ENSMUSG00000044816.11	ENSMUST00000148020.8
ENSMUSG00000044816.11	ENSMUST00000050047.4
ENSMUSG00000025950.17	ENSMUST00000097709.11
ENSMUSG00000025950.17	ENSMUST00000169032.8
ENSMUSG00000025949.17	ENSMUST00000081154.14
ENSMUSG00000025949.17	ENSMUST00000097707.5
ENSMUSG00000025946.14	ENSMUST00000027083.7
ENSMUSG00000025945.12	ENSMUST00000027082.11
ENSMUSG00000025945.12	ENSMUST00000114027.3
ENSMUSG00000015222.19	ENSMUST00000114017.8
ENSMUSG00000015222.19	ENSMUST00000114015.8
ENSMUSG00000015222.19	ENSMUST00000114018.10
ENSMUSG00000015222.19	ENSMUST00000024639.12
ENSMUSG00000015222.19	ENSMUST00000114013.8
ENSMUSG00000015222.19	ENSMUST00000239213.2
ENSMUSG00000015222.19	ENSMUST00000077355.12
ENSMUSG00000015222.19	ENSMUST00000114012.8
ENSMUSG00000055567.19	ENSMUST00000061620.17
ENSMUSG00000055567.19	ENSMUST00000212557.3
ENSMUSG00000026005.16	ENSMUST00000027157.10
ENSMUSG00000026005.16	ENSMUST00000113995.2
ENSMUSG00000026004.16	ENSMUST00000068168.10
ENSMUSG00000026004.16	ENSMUST00000113987.2
ENSMUSG00000026003.6	ENSMUST00000027153.6
ENSMUSG00000061816.16	ENSMUST00000186202.7
ENSMUSG00000061816.16	ENSMUST00000027151.12
ENSMUSG00000061816.16	ENSMUST00000119429.8
ENSMUSG00000061816.16	ENSMUST00000120415.8
ENSMUSG00000026000.17	ENSMUST00000027149.12
ENSMUSG00000026000.17	ENSMUST00000113979.10
ENSMUSG00000026000.17	ENSMUST00000119559.8
ENSMUSG00000025991.9	ENSMUST00000027144.8
ENSMUSG00000062209.16	ENSMUST00000119142.8
ENSMUSG00000062209.16	ENSMUST00000121473.8
ENSMUSG00000025997.14	ENSMUST00000027146.9
ENSMUSG00000025997.14	ENSMUST00000190771.7
ENSMUSG00000025997.14	ENSMUST00000187184.7
ENSMUSG00000025997.14	ENSMUST00000190855.7
ENSMUSG00000025997.14	ENSMUST00000188110.7
ENSMUSG00000025997.14	ENSMUST00000191262.7
ENSMUSG00000053153.15	ENSMUST00000065425.12
ENSMUSG00000053153.15	ENSMUST00000113940.4
ENSMUSG00000045648.16	ENSMUST00000053922.12
ENSMUSG00000045648.16	ENSMUST00000161937.2
ENSMUSG00000045648.16	ENSMUST00000162182.2
ENSMUSG00000026196.8	ENSMUST00000027393.8
ENSMUSG00000050296.15	ENSMUST00000087268.7
ENSMUSG00000026192.14	ENSMUST00000027384.6
ENSMUSG00000026193.16	ENSMUST00000188894.7
ENSMUSG00000026193.16	ENSMUST00000188674.7
ENSMUSG00000026193.16	ENSMUST00000189821.7
ENSMUSG00000026193.16	ENSMUST00000187938.7
ENSMUSG00000026193.16	ENSMUST00000190780.7
ENSMUSG00000026193.16	ENSMUST00000055226.13
ENSMUSG00000026193.16	ENSMUST00000186129.7
ENSMUSG00000026193.16	ENSMUST00000186940.7
ENSMUSG00000039395.9	ENSMUST00000048860.9
ENSMUSG00000026189.14	ENSMUST00000027381.13
ENSMUSG00000026189.14	ENSMUST00000097698.5
ENSMUSG00000026188.12	ENSMUST00000027380.12
ENSMUSG00000026187.10	ENSMUST00000027379.10
ENSMUSG00000039372.6	ENSMUST00000047786.6
ENSMUSG00000039354.17	ENSMUST00000047615.15
ENSMUSG00000039354.17	ENSMUST00000152225.2
ENSMUSG00000039342.6	ENSMUST00000212573.2
ENSMUSG00000039342.6	ENSMUST00000211837.2
ENSMUSG00000039342.6	ENSMUST00000053499.6
ENSMUSG00000046330.11	ENSMUST00000059980.11
ENSMUSG00000039323.19	ENSMUST00000047328.11
ENSMUSG00000039323.19	ENSMUST00000120564.2
ENSMUSG00000026185.9	ENSMUST00000027377.9
ENSMUSG00000026182.7	ENSMUST00000027374.7
ENSMUSG00000055322.17	ENSMUST00000169786.8
ENSMUSG00000055322.17	ENSMUST00000187584.7
ENSMUSG00000055322.17	ENSMUST00000191104.7
ENSMUSG00000055322.17	ENSMUST00000187691.7
ENSMUSG00000055322.17	ENSMUST00000239451.2
ENSMUSG00000055322.17	ENSMUST00000212888.2
ENSMUSG00000061815.12	ENSMUST00000080167.11
ENSMUSG00000061815.12	ENSMUST00000127134.2
ENSMUSG00000026180.9	ENSMUST00000027372.8
ENSMUSG00000026180.9	ENSMUST00000106899.4
ENSMUSG00000048480.6	ENSMUST00000190313.2
ENSMUSG00000048480.6	ENSMUST00000053389.5
ENSMUSG00000006304.15	ENSMUST00000113820.9
ENSMUSG00000006304.15	ENSMUST00000006467.14
ENSMUSG00000006304.15	ENSMUST00000113819.2
ENSMUSG00000064272.4	ENSMUST00000077985.4
ENSMUSG00000006299.14	ENSMUST00000006462.14
ENSMUSG00000006299.14	ENSMUST00000178235.8
ENSMUSG00000026179.15	ENSMUST00000113805.8
ENSMUSG00000026179.15	ENSMUST00000027370.13
ENSMUSG00000026179.15	ENSMUST00000087226.11
ENSMUSG00000026179.15	ENSMUST00000087225.6
ENSMUSG00000006301.18	ENSMUST00000016309.16
ENSMUSG00000006301.18	ENSMUST00000113796.8
ENSMUSG00000073650.9	ENSMUST00000097697.8
ENSMUSG00000073650.9	ENSMUST00000191010.2
ENSMUSG00000026177.12	ENSMUST00000187516.7
ENSMUSG00000026177.12	ENSMUST00000027368.6
ENSMUSG00000026176.14	ENSMUST00000027367.14
ENSMUSG00000026175.13	ENSMUST00000027366.13
ENSMUSG00000033364.14	ENSMUST00000044260.11
ENSMUSG00000033364.14	ENSMUST00000189257.7
ENSMUSG00000026174.10	ENSMUST00000087215.7
ENSMUSG00000026173.16	ENSMUST00000113749.8
ENSMUSG00000026173.16	ENSMUST00000067916.13
ENSMUSG00000026173.16	ENSMUST00000113747.8
ENSMUSG00000026173.16	ENSMUST00000113750.8
ENSMUSG00000026173.16	ENSMUST00000027362.14
ENSMUSG00000026135.18	ENSMUST00000113737.8
ENSMUSG00000026135.18	ENSMUST00000027315.14
ENSMUSG00000026135.18	ENSMUST00000066986.13
ENSMUSG00000026172.13	ENSMUST00000113733.10
ENSMUSG00000026172.13	ENSMUST00000027358.11
ENSMUSG00000026172.13	ENSMUST00000113732.2
ENSMUSG00000026171.13	ENSMUST00000027357.12
ENSMUSG00000026171.13	ENSMUST00000113721.8
ENSMUSG00000033276.19	ENSMUST00000087183.11
ENSMUSG00000033276.19	ENSMUST00000113694.8
ENSMUSG00000033276.19	ENSMUST00000087186.11
ENSMUSG00000033257.15	ENSMUST00000042125.15
ENSMUSG00000033257.15	ENSMUST00000113678.2
ENSMUSG00000026170.7	ENSMUST00000027356.7
ENSMUSG00000006542.14	ENSMUST00000188073.7
ENSMUSG00000006542.14	ENSMUST00000113672.9
ENSMUSG00000006542.14	ENSMUST00000081636.13
ENSMUSG00000033227.8	ENSMUST00000006716.8
ENSMUSG00000026167.15	ENSMUST00000006718.15
ENSMUSG00000090071.5	ENSMUST00000160379.4
ENSMUSG00000055197.5	ENSMUST00000068631.4
ENSMUSG00000055197.5	ENSMUST00000159232.2
ENSMUSG00000006546.4	ENSMUST00000006721.3
ENSMUSG00000047021.15	ENSMUST00000094844.4
ENSMUSG00000006538.13	ENSMUST00000164097.4
ENSMUSG00000026162.9	ENSMUST00000152855.3
ENSMUSG00000026205.9	ENSMUST00000027405.6
ENSMUSG00000033159.15	ENSMUST00000168720.8
ENSMUSG00000033159.15	ENSMUST00000190679.7
ENSMUSG00000033159.15	ENSMUST00000041213.12
ENSMUSG00000049339.17	ENSMUST00000097694.11
ENSMUSG00000049339.17	ENSMUST00000190240.7
ENSMUSG00000026197.13	ENSMUST00000160439.8
ENSMUSG00000026197.13	ENSMUST00000027394.12
ENSMUSG00000026198.16	ENSMUST00000027396.15
ENSMUSG00000033124.17	ENSMUST00000189702.7
ENSMUSG00000033124.17	ENSMUST00000188347.7
ENSMUSG00000033124.17	ENSMUST00000040689.15
ENSMUSG00000026199.18	ENSMUST00000152233.9
ENSMUSG00000026199.18	ENSMUST00000127625.3
ENSMUSG00000026200.14	ENSMUST00000113623.8
ENSMUSG00000026201.13	ENSMUST00000027401.11
ENSMUSG00000026202.14	ENSMUST00000186213.7
ENSMUSG00000096094.3	ENSMUST00000179573.2
ENSMUSG00000096094.3	ENSMUST00000180101.3
ENSMUSG00000026203.17	ENSMUST00000188931.7
ENSMUSG00000026203.17	ENSMUST00000055223.14
ENSMUSG00000026203.17	ENSMUST00000082158.13
ENSMUSG00000026203.17	ENSMUST00000188346.7
ENSMUSG00000026203.17	ENSMUST00000188290.7
ENSMUSG00000026203.17	ENSMUST00000187058.7
ENSMUSG00000026204.16	ENSMUST00000027404.12
ENSMUSG00000033061.16	ENSMUST00000039534.11
ENSMUSG00000026209.16	ENSMUST00000066668.14
ENSMUSG00000026209.16	ENSMUST00000185797.7
ENSMUSG00000026209.16	ENSMUST00000185419.7
ENSMUSG00000026209.16	ENSMUST00000113605.10
ENSMUSG00000026209.16	ENSMUST00000187836.7
ENSMUSG00000026208.10	ENSMUST00000027409.10
ENSMUSG00000026207.17	ENSMUST00000087122.12
ENSMUSG00000026207.17	ENSMUST00000113590.8
ENSMUSG00000026207.17	ENSMUST00000113589.8
ENSMUSG00000026207.17	ENSMUST00000113588.8
ENSMUSG00000026207.17	ENSMUST00000113587.8
ENSMUSG00000026207.17	ENSMUST00000122266.3
ENSMUSG00000033021.17	ENSMUST00000037796.14
ENSMUSG00000033021.17	ENSMUST00000113584.8
ENSMUSG00000033007.16	ENSMUST00000113577.8
ENSMUSG00000033007.16	ENSMUST00000037708.10
ENSMUSG00000032997.17	ENSMUST00000079205.14
ENSMUSG00000032997.17	ENSMUST00000094818.4
ENSMUSG00000026211.19	ENSMUST00000113567.10
ENSMUSG00000026211.19	ENSMUST00000113565.3
ENSMUSG00000051703.15	ENSMUST00000113575.9
ENSMUSG00000051703.15	ENSMUST00000050899.7
ENSMUSG00000032968.5	ENSMUST00000037330.5
ENSMUSG00000026213.16	ENSMUST00000027414.16
ENSMUSG00000026213.16	ENSMUST00000113553.2
ENSMUSG00000006576.17	ENSMUST00000124341.8
ENSMUSG00000026235.15	ENSMUST00000027451.13
ENSMUSG00000026235.15	ENSMUST00000188797.7
ENSMUSG00000004872.16	ENSMUST00000004994.16
ENSMUSG00000004872.16	ENSMUST00000087086.7
ENSMUSG00000032908.10	ENSMUST00000036172.10
ENSMUSG00000026245.17	ENSMUST00000170217.8
ENSMUSG00000026245.17	ENSMUST00000068333.14
ENSMUSG00000090486.3	ENSMUST00000170511.3
ENSMUSG00000012187.14	ENSMUST00000113524.8
ENSMUSG00000012187.14	ENSMUST00000012331.7
ENSMUSG00000032883.16	ENSMUST00000035779.15
ENSMUSG00000032883.16	ENSMUST00000134566.8
ENSMUSG00000032883.16	ENSMUST00000142704.8
ENSMUSG00000079470.9	ENSMUST00000053760.12
ENSMUSG00000079470.9	ENSMUST00000151622.2
ENSMUSG00000047330.9	ENSMUST00000057262.8
ENSMUSG00000047330.9	ENSMUST00000187432.2
ENSMUSG00000050711.8	ENSMUST00000185234.2
ENSMUSG00000050711.8	ENSMUST00000049972.6
ENSMUSG00000054702.15	ENSMUST00000162342.8
ENSMUSG00000073643.12	ENSMUST00000113512.8
ENSMUSG00000073643.12	ENSMUST00000113513.8
ENSMUSG00000073643.12	ENSMUST00000113515.8
ENSMUSG00000073643.12	ENSMUST00000113514.8
ENSMUSG00000073643.12	ENSMUST00000113510.8
ENSMUSG00000073643.12	ENSMUST00000113511.8
ENSMUSG00000073643.12	ENSMUST00000048820.14
ENSMUSG00000026248.10	ENSMUST00000027464.9
ENSMUSG00000026249.11	ENSMUST00000027467.11
ENSMUSG00000043230.3	ENSMUST00000058748.2
ENSMUSG00000004364.15	ENSMUST00000163119.8
ENSMUSG00000004364.15	ENSMUST00000164108.8
ENSMUSG00000110100.2	ENSMUST00000211023.2
ENSMUSG00000038608.16	ENSMUST00000077946.12
ENSMUSG00000038608.16	ENSMUST00000187774.7
ENSMUSG00000038608.16	ENSMUST00000190983.7
ENSMUSG00000054976.15	ENSMUST00000137862.8
ENSMUSG00000054976.15	ENSMUST00000123720.8
ENSMUSG00000054976.15	ENSMUST00000068275.12
ENSMUSG00000054976.15	ENSMUST00000113494.9
ENSMUSG00000054976.15	ENSMUST00000123285.2
ENSMUSG00000055980.3	ENSMUST00000069799.3
ENSMUSG00000022591.6	ENSMUST00000023262.6
ENSMUSG00000026142.16	ENSMUST00000027322.14
ENSMUSG00000026142.16	ENSMUST00000140020.2
ENSMUSG00000067158.10	ENSMUST00000087050.7
ENSMUSG00000079465.9	ENSMUST00000113457.9
ENSMUSG00000026150.15	ENSMUST00000078332.13
ENSMUSG00000026150.15	ENSMUST00000073025.12
ENSMUSG00000026150.15	ENSMUST00000161648.8
ENSMUSG00000026150.15	ENSMUST00000160786.8
ENSMUSG00000026150.15	ENSMUST00000162003.8
ENSMUSG00000026150.15	ENSMUST00000160972.8
ENSMUSG00000026149.3	ENSMUST00000027331.3
ENSMUSG00000114299.2	ENSMUST00000223838.2
ENSMUSG00000026159.14	ENSMUST00000189220.7
ENSMUSG00000026159.14	ENSMUST00000113444.8
ENSMUSG00000026159.14	ENSMUST00000190052.7
ENSMUSG00000026159.14	ENSMUST00000063380.11
ENSMUSG00000026159.14	ENSMUST00000187899.7
ENSMUSG00000026159.14	ENSMUST00000186302.7
ENSMUSG00000113880.2	ENSMUST00000220768.2
ENSMUSG00000113973.2	ENSMUST00000223400.2
ENSMUSG00000113846.2	ENSMUST00000222182.2
ENSMUSG00000113084.2	ENSMUST00000222600.2
ENSMUSG00000113925.2	ENSMUST00000222426.2
ENSMUSG00000114011.2	ENSMUST00000223536.2
ENSMUSG00000113097.2	ENSMUST00000223439.2
ENSMUSG00000038496.17	ENSMUST00000045560.15
ENSMUSG00000038496.17	ENSMUST00000164473.2
ENSMUSG00000100190.2	ENSMUST00000188323.2
ENSMUSG00000113267.2	ENSMUST00000222567.2
ENSMUSG00000104423.2	ENSMUST00000193762.2
ENSMUSG00000101315.2	ENSMUST00000188005.2
ENSMUSG00000026166.15	ENSMUST00000027351.13
ENSMUSG00000026166.15	ENSMUST00000113437.9
ENSMUSG00000026166.15	ENSMUST00000186832.2
ENSMUSG00000053161.17	ENSMUST00000065436.10
ENSMUSG00000053161.17	ENSMUST00000113436.8
ENSMUSG00000053161.17	ENSMUST00000065403.7
ENSMUSG00000026163.18	ENSMUST00000160953.8
ENSMUSG00000045658.17	ENSMUST00000168574.9
ENSMUSG00000045658.17	ENSMUST00000176559.8
ENSMUSG00000045658.17	ENSMUST00000176720.2
ENSMUSG00000045658.17	ENSMUST00000175996.8
ENSMUSG00000045658.17	ENSMUST00000176822.2
ENSMUSG00000045658.17	ENSMUST00000177458.2
ENSMUSG00000036766.13	ENSMUST00000049126.13
ENSMUSG00000026219.15	ENSMUST00000027421.13
ENSMUSG00000026219.15	ENSMUST00000186465.7
ENSMUSG00000026219.15	ENSMUST00000186648.7
ENSMUSG00000073633.10	ENSMUST00000097672.4
ENSMUSG00000026220.7	ENSMUST00000027422.7
ENSMUSG00000118590.2	ENSMUST00000239195.2
ENSMUSG00000052477.16	ENSMUST00000161267.8
ENSMUSG00000052477.16	ENSMUST00000162421.2
ENSMUSG00000052477.16	ENSMUST00000093506.12
ENSMUSG00000052477.16	ENSMUST00000064341.9
ENSMUSG00000118640.2	ENSMUST00000239185.2
ENSMUSG00000089844.8	ENSMUST00000161724.8
ENSMUSG00000089844.8	ENSMUST00000160792.8
ENSMUSG00000079457.12	ENSMUST00000161424.5
ENSMUSG00000079457.12	ENSMUST00000113402.4
ENSMUSG00000118591.2	ENSMUST00000239361.2
ENSMUSG00000118607.2	ENSMUST00000239236.2
ENSMUSG00000118607.2	ENSMUST00000113407.11
ENSMUSG00000094127.2	ENSMUST00000178024.2
ENSMUSG00000070034.14	ENSMUST00000093508.7
ENSMUSG00000070031.12	ENSMUST00000080204.11
ENSMUSG00000026222.17	ENSMUST00000155094.8
ENSMUSG00000026222.17	ENSMUST00000054279.15
ENSMUSG00000026222.17	ENSMUST00000147552.8
ENSMUSG00000026222.17	ENSMUST00000153574.8
ENSMUSG00000026222.17	ENSMUST00000066427.11
ENSMUSG00000052760.17	ENSMUST00000159122.8
ENSMUSG00000052760.17	ENSMUST00000064788.14
ENSMUSG00000036707.17	ENSMUST00000113360.8
ENSMUSG00000036707.17	ENSMUST00000097666.4
ENSMUSG00000026223.16	ENSMUST00000027425.16
ENSMUSG00000026223.16	ENSMUST00000185569.2
ENSMUSG00000026224.12	ENSMUST00000027426.11
ENSMUSG00000026224.12	ENSMUST00000129392.2
ENSMUSG00000049608.10	ENSMUST00000086975.7
ENSMUSG00000026226.17	ENSMUST00000149469.3
ENSMUSG00000026226.17	ENSMUST00000052854.13
ENSMUSG00000026226.17	ENSMUST00000125083.2
ENSMUSG00000026226.17	ENSMUST00000152501.8
ENSMUSG00000026226.17	ENSMUST00000113344.8
ENSMUSG00000026226.17	ENSMUST00000130504.8
ENSMUSG00000026226.17	ENSMUST00000153247.3
ENSMUSG00000026226.17	ENSMUST00000159876.8
ENSMUSG00000026226.17	ENSMUST00000135440.2
ENSMUSG00000026227.12	ENSMUST00000027429.11
ENSMUSG00000026227.12	ENSMUST00000165824.3
ENSMUSG00000026229.18	ENSMUST00000027432.9
ENSMUSG00000026228.7	ENSMUST00000027431.7
ENSMUSG00000094638.2	ENSMUST00000135197.2
ENSMUSG00000062590.14	ENSMUST00000113309.9
ENSMUSG00000062590.14	ENSMUST00000027434.15
ENSMUSG00000062590.14	ENSMUST00000131412.8
ENSMUSG00000079445.4	ENSMUST00000113306.4
ENSMUSG00000026234.13	ENSMUST00000027438.8
ENSMUSG00000026237.7	ENSMUST00000212541.2
ENSMUSG00000026237.7	ENSMUST00000027440.7
ENSMUSG00000026237.7	ENSMUST00000212058.2
ENSMUSG00000036574.6	ENSMUST00000046004.6
ENSMUSG00000026238.15	ENSMUST00000045897.15
ENSMUSG00000026238.15	ENSMUST00000186255.7
ENSMUSG00000026238.15	ENSMUST00000188533.2
ENSMUSG00000026239.15	ENSMUST00000027444.15
ENSMUSG00000026239.15	ENSMUST00000146220.2
ENSMUSG00000026240.13	ENSMUST00000121534.8
ENSMUSG00000026240.13	ENSMUST00000027446.11
ENSMUSG00000026241.6	ENSMUST00000027449.6
ENSMUSG00000053333.16	ENSMUST00000168237.8
ENSMUSG00000053333.16	ENSMUST00000065694.8
ENSMUSG00000026246.13	ENSMUST00000027455.13
ENSMUSG00000026246.13	ENSMUST00000188310.2
ENSMUSG00000079440.3	ENSMUST00000113270.3
ENSMUSG00000036500.5	ENSMUST00000044878.4
ENSMUSG00000026247.14	ENSMUST00000161002.8
ENSMUSG00000026247.14	ENSMUST00000027463.11
ENSMUSG00000026247.14	ENSMUST00000160810.2
ENSMUSG00000036480.10	ENSMUST00000044533.9
ENSMUSG00000026251.14	ENSMUST00000073252.9
ENSMUSG00000026251.14	ENSMUST00000186373.2
ENSMUSG00000026253.15	ENSMUST00000027470.14
ENSMUSG00000026254.18	ENSMUST00000113232.8
ENSMUSG00000026254.18	ENSMUST00000113233.8
ENSMUSG00000026254.18	ENSMUST00000050876.14
ENSMUSG00000026254.18	ENSMUST00000076362.12
ENSMUSG00000026254.18	ENSMUST00000113235.8
ENSMUSG00000026254.18	ENSMUST00000113230.8
ENSMUSG00000026254.18	ENSMUST00000113231.4
ENSMUSG00000026255.16	ENSMUST00000027472.7
ENSMUSG00000048000.16	ENSMUST00000027475.15
ENSMUSG00000048000.16	ENSMUST00000172794.8
ENSMUSG00000048000.16	ENSMUST00000174501.8
ENSMUSG00000079436.4	ENSMUST00000113212.4
ENSMUSG00000079436.4	ENSMUST00000174179.2
