"transcript_id","5'SS","3'SS","gene_id","NA","TPE"
"ENST00000630355.2","gc","ag","ENSG00000230461.9",0.361111111111111,"0.361111111111111"
"ENST00000630355.2","gt","ag","ENSG00000230461.9",0.361111111111111,"0.361111111111111"
"ENST00000630355.2","gt","ag","ENSG00000230461.9",0.361111111111111,"0.361111111111111"
"ENST00000658732.1","gt","ag","ENSG00000287008.1",0.5,"0.5"
"ENST00000657470.1","gt","ag","ENSG00000228063.2",0.285714285714286,"0.285714285714286"
"ENST00000657470.1","gt","ag","ENSG00000228063.2",0.285714285714286,"0.285714285714286"
"ENST00000657470.1","gt","ag","ENSG00000228063.2",0.285714285714286,"0.285714285714286"
"ENST00000657470.1","gt","ag","ENSG00000228063.2",0.285714285714286,"0.285714285714286"
"ENST00000657470.1","gt","ag","ENSG00000228063.2",0.285714285714286,"0.285714285714286"
"ENST00000661230.1","gt","ag","ENSG00000228063.2",0.285714285714286,"0.285714285714286"
"ENST00000661230.1","gt","ag","ENSG00000228063.2",0.285714285714286,"0.285714285714286"
"ENST00000661230.1","gt","ag","ENSG00000228063.2",0.285714285714286,"0.285714285714286"
"ENST00000661230.1","gt","ag","ENSG00000228063.2",0.285714285714286,"0.285714285714286"
"ENST00000661230.1","gt","ag","ENSG00000228063.2",0.285714285714286,"0.285714285714286"
"ENST00000668290.1","gt","ag","ENSG00000228063.2",0.285714285714286,"0.285714285714286"
"ENST00000668290.1","gt","ag","ENSG00000228063.2",0.285714285714286,"0.285714285714286"
"ENST00000668290.1","gt","ag","ENSG00000228063.2",0.285714285714286,"0.285714285714286"
"ENST00000668290.1","gt","ag","ENSG00000228063.2",0.285714285714286,"0.285714285714286"
"ENST00000669535.1","gt","ag","ENSG00000228063.2",0.285714285714286,"0.285714285714286"
"ENST00000669535.1","gt","ag","ENSG00000228063.2",0.285714285714286,"0.285714285714286"
"ENST00000669535.1","gt","ag","ENSG00000228063.2",0.285714285714286,"0.285714285714286"
"ENST00000669535.1","gt","ag","ENSG00000228063.2",0.285714285714286,"0.285714285714286"
"ENST00000669535.1","gt","ag","ENSG00000228063.2",0.285714285714286,"0.285714285714286"
"ENST00000652067.1","gt","ag","ENSG00000236230.2",0.142857142857143,"0.142857142857143"
"ENST00000652067.1","gt","ag","ENSG00000236230.2",0.142857142857143,"0.142857142857143"
"ENST00000652067.1","gt","ag","ENSG00000236230.2",0.142857142857143,"0.142857142857143"
"ENST00000652067.1","gt","ag","ENSG00000236230.2",0.142857142857143,"0.142857142857143"
"ENST00000652067.1","gt","ag","ENSG00000236230.2",0.142857142857143,"0.142857142857143"
"ENST00000652067.1","gt","ag","ENSG00000236230.2",0.142857142857143,"0.142857142857143"
"ENST00000610542.1","gt","ag","ENSG00000238009.6",0.25,"0.25"
"ENST00000610542.1","gt","ag","ENSG00000238009.6",0.25,"0.25"
"ENST00000610542.1","ct","ga","ENSG00000238009.6",0.25,"0.25"
"ENST00000670700.1","gt","ag","ENSG00000237491.10",0.3,"0.3"
"ENST00000670700.1","gt","ag","ENSG00000237491.10",0.3,"0.3"
"ENST00000670700.1","gt","ag","ENSG00000237491.10",0.3,"0.3"
"ENST00000670700.1","gt","ag","ENSG00000237491.10",0.3,"0.3"
"ENST00000429505.6","gt","ag","ENSG00000237491.10",0.3,"0.3"
"ENST00000429505.6","gt","ag","ENSG00000237491.10",0.3,"0.3"
"ENST00000429505.6","gt","ag","ENSG00000237491.10",0.3,"0.3"
"ENST00000656571.1","gt","ag","ENSG00000237491.10",0.3,"0.3"
"ENST00000656571.1","gt","ag","ENSG00000237491.10",0.3,"0.3"
"ENST00000656571.1","gt","ag","ENSG00000237491.10",0.3,"0.3"
"ENST00000656571.1","gt","ag","ENSG00000237491.10",0.3,"0.3"
"ENST00000443772.2","gt","ag","ENSG00000237491.10",0.3,"0.3"
"ENST00000443772.2","gt","ag","ENSG00000237491.10",0.3,"0.3"
"ENST00000443772.2","gt","ag","ENSG00000237491.10",0.3,"0.3"
"ENST00000417705.1","gt","ag","ENSG00000223764.2",0.25,"0.25"
"ENST00000417705.1","gt","ag","ENSG00000223764.2",0.25,"0.25"
"ENST00000417705.1","gt","ag","ENSG00000223764.2",0.25,"0.25"
"ENST00000598846.1","gt","ag","ENSG00000268575.1",0.2,"0.2"
"ENST00000598846.1","gt","ag","ENSG00000268575.1",0.2,"0.2"
"ENST00000598846.1","gt","ag","ENSG00000268575.1",0.2,"0.2"
"ENST00000598846.1","gt","ag","ENSG00000268575.1",0.2,"0.2"
"ENST00000598846.1","gt","ag","ENSG00000268575.1",0.2,"0.2"
"ENST00000598846.1","gt","ag","ENSG00000268575.1",0.2,"0.2"
"ENST00000598846.1","gt","ag","ENSG00000268575.1",0.2,"0.2"
"ENST00000598846.1","gt","ag","ENSG00000268575.1",0.2,"0.2"
"ENST00000598846.1","gt","ag","ENSG00000268575.1",0.2,"0.2"
"ENST00000598846.1","gt","ag","ENSG00000268575.1",0.2,"0.2"
"ENST00000598846.1","gt","ag","ENSG00000268575.1",0.2,"0.2"
"ENST00000598846.1","gt","ag","ENSG00000268575.1",0.2,"0.2"
"ENST00000598846.1","gt","ag","ENSG00000268575.1",0.2,"0.2"
"ENST00000598846.1","gt","ag","ENSG00000268575.1",0.2,"0.2"
"ENST00000598846.1","gt","ag","ENSG00000268575.1",0.2,"0.2"
"ENST00000598846.1","gt","ag","ENSG00000268575.1",0.2,"0.2"
"ENST00000598846.1","gt","ag","ENSG00000268575.1",0.2,"0.2"
"ENST00000598846.1","gt","ag","ENSG00000268575.1",0.2,"0.2"
"ENST00000598846.1","gt","ag","ENSG00000268575.1",0.2,"0.2"
"ENST00000667354.1","gt","ag","ENSG00000232596.3",0.307692307692308,"0.307692307692308"
"ENST00000667354.1","gt","ag","ENSG00000232596.3",0.307692307692308,"0.307692307692308"
"ENST00000667354.1","gt","ag","ENSG00000232596.3",0.307692307692308,"0.307692307692308"
"ENST00000659083.1","gt","ag","ENSG00000232596.3",0.307692307692308,"0.307692307692308"
"ENST00000659083.1","gt","ag","ENSG00000232596.3",0.307692307692308,"0.307692307692308"
"ENST00000641403.1","gt","ag","ENSG00000284674.1",0.2,"0.2"
"ENST00000641403.1","gt","ag","ENSG00000284674.1",0.2,"0.2"
"ENST00000641403.1","gt","ag","ENSG00000284674.1",0.2,"0.2"
"ENST00000641403.1","gt","ag","ENSG00000284674.1",0.2,"0.2"
"ENST00000637702.1","gt","ag","ENSG00000236948.2",0.4,"0.4"
"ENST00000637702.1","gt","ag","ENSG00000236948.2",0.4,"0.4"
"ENST00000413887.1","gt","ag","ENSG00000236948.2",0.4,"0.4"
"ENST00000641354.1","gt","ag","ENSG00000284747.1",0.25,"0.25"
"ENST00000641354.1","gc","ag","ENSG00000284747.1",0.25,"0.25"
"ENST00000641354.1","gt","ag","ENSG00000284747.1",0.25,"0.25"
"ENST00000641354.1","gt","ag","ENSG00000284747.1",0.25,"0.25"
"ENST00000641354.1","gt","ag","ENSG00000284747.1",0.25,"0.25"
"ENST00000635687.1","gt","ag","ENSG00000228526.7",0.5,"0.5"
"ENST00000449215.2","gt","ag","ENSG00000231606.2",0.333333333333333,"0.333333333333333"
"ENST00000449215.2","gt","ag","ENSG00000231606.2",0.333333333333333,"0.333333333333333"
"ENST00000449215.2","gt","ag","ENSG00000231606.2",0.333333333333333,"0.333333333333333"
"ENST00000666654.1","gt","ag","ENSG00000234593.3",0.25,"0.25"
"ENST00000666654.1","gt","ag","ENSG00000234593.3",0.25,"0.25"
"ENST00000666654.1","gt","ag","ENSG00000234593.3",0.25,"0.25"
"ENST00000666654.1","gt","ag","ENSG00000234593.3",0.25,"0.25"
"ENST00000666654.1","gt","ag","ENSG00000234593.3",0.25,"0.25"
"ENST00000666654.1","gt","ag","ENSG00000234593.3",0.25,"0.25"
"ENST00000665002.1","gt","ag","ENSG00000234593.3",0.25,"0.25"
"ENST00000665002.1","gt","ag","ENSG00000234593.3",0.25,"0.25"
"ENST00000665002.1","gt","ag","ENSG00000234593.3",0.25,"0.25"
"ENST00000665002.1","gt","ag","ENSG00000234593.3",0.25,"0.25"
"ENST00000447908.3","gt","ag","ENSG00000234593.3",0.25,"0.25"
"ENST00000447908.3","gt","ag","ENSG00000234593.3",0.25,"0.25"
"ENST00000447908.3","gt","ag","ENSG00000234593.3",0.25,"0.25"
"ENST00000447908.3","gt","ag","ENSG00000234593.3",0.25,"0.25"
"ENST00000428747.1","gt","ag","ENSG00000233485.1",0.5,"0.5"
"ENST00000439788.1","gc","ag","ENSG00000236045.1",0.5,"0.5"
"ENST00000428945.1","gt","ag","ENSG00000237301.1",0.5,"0.5"
"ENST00000648419.1","gt","ag","ENSG00000285853.1",0.333333333333333,"0.333333333333333"
"ENST00000648419.1","gt","ag","ENSG00000285853.1",0.333333333333333,"0.333333333333333"
"ENST00000444923.1","gt","ag","ENSG00000226664.1",0.5,"0.5"
"ENST00000648968.1","gc","ag","ENSG00000285873.1",0.2,"0.2"
"ENST00000648968.1","gt","ag","ENSG00000285873.1",0.2,"0.2"
"ENST00000648968.1","gt","ag","ENSG00000285873.1",0.2,"0.2"
"ENST00000648968.1","gt","ag","ENSG00000285873.1",0.2,"0.2"
"ENST00000648225.1","gt","ag","ENSG00000285802.1",0.25,"0.25"
"ENST00000648225.1","gc","ag","ENSG00000285802.1",0.25,"0.25"
"ENST00000648225.1","gt","ag","ENSG00000285802.1",0.25,"0.25"
"ENST00000477916.5","gt","ag","ENSG00000197880.9",0.142857142857143,"0.142857142857143"
"ENST00000477916.5","gt","ag","ENSG00000197880.9",0.142857142857143,"0.142857142857143"
"ENST00000477916.5","gt","ag","ENSG00000197880.9",0.142857142857143,"0.142857142857143"
"ENST00000477916.5","gt","ag","ENSG00000197880.9",0.142857142857143,"0.142857142857143"
"ENST00000477916.5","gt","ag","ENSG00000197880.9",0.142857142857143,"0.142857142857143"
"ENST00000477916.5","gt","ag","ENSG00000197880.9",0.142857142857143,"0.142857142857143"
"ENST00000655402.1","gt","ag","ENSG00000236810.6",0.333333333333333,"0.333333333333333"
"ENST00000655402.1","gt","ag","ENSG00000236810.6",0.333333333333333,"0.333333333333333"
"ENST00000651630.1","gt","ag","ENSG00000286061.1",0.333333333333333,"0.333333333333333"
"ENST00000651630.1","gt","ag","ENSG00000286061.1",0.333333333333333,"0.333333333333333"
"ENST00000445180.2","gt","ag","ENSG00000233399.2",0.142857142857143,"0.142857142857143"
"ENST00000445180.2","gt","ag","ENSG00000233399.2",0.142857142857143,"0.142857142857143"
"ENST00000445180.2","gt","ag","ENSG00000233399.2",0.142857142857143,"0.142857142857143"
"ENST00000445180.2","gt","ag","ENSG00000233399.2",0.142857142857143,"0.142857142857143"
"ENST00000445180.2","gt","ag","ENSG00000233399.2",0.142857142857143,"0.142857142857143"
"ENST00000445180.2","gt","ag","ENSG00000233399.2",0.142857142857143,"0.142857142857143"
"ENST00000453837.1","gt","ag","ENSG00000203620.2",0.5,"0.5"
"ENST00000641788.1","gc","ag","ENSG00000284702.1",0.5,"0.5"
"ENST00000427524.1","gt","ag","ENSG00000236065.2",0.5,"0.5"
"ENST00000655056.1","gt","ag","ENSG00000223944.2",0.25,"0.25"
"ENST00000655056.1","gt","ag","ENSG00000223944.2",0.25,"0.25"
"ENST00000655056.1","gt","ag","ENSG00000223944.2",0.25,"0.25"
"ENST00000668045.1","gt","ag","ENSG00000233621.2",0.4,"0.4"
"ENST00000667635.1","gt","ag","ENSG00000228436.3",0.333333333333333,"0.333333333333333"
"ENST00000450713.1","gt","ag","ENSG00000238287.1",0.5,"0.5"
"ENST00000626479.1","gt","ag","ENSG00000281207.1",0.25,"0.25"
"ENST00000626479.1","gt","ag","ENSG00000281207.1",0.25,"0.25"
"ENST00000626479.1","gt","ag","ENSG00000281207.1",0.25,"0.25"
"ENST00000657314.1","gt","ag","ENSG00000287400.1",0.5,"0.5"
"ENST00000436207.2","gt","ga","ENSG00000227527.2",0.5,"0.5"
"ENST00000456002.2","gt","ag","ENSG00000229846.2",0.25,"0.25"
"ENST00000456002.2","gt","ag","ENSG00000229846.2",0.25,"0.25"
"ENST00000456002.2","gt","ag","ENSG00000229846.2",0.25,"0.25"
"ENST00000457061.1","gt","ag","ENSG00000225623.1",0.25,"0.25"
"ENST00000457061.1","gt","ag","ENSG00000225623.1",0.25,"0.25"
"ENST00000457061.1","gt","ag","ENSG00000225623.1",0.25,"0.25"
"ENST00000424664.1","gt","ag","ENSG00000225767.1",0.2,"0.2"
"ENST00000424664.1","gt","ag","ENSG00000225767.1",0.2,"0.2"
"ENST00000424664.1","gt","ag","ENSG00000225767.1",0.2,"0.2"
"ENST00000424664.1","gt","ag","ENSG00000225767.1",0.2,"0.2"
"ENST00000425802.1","gt","ag","ENSG00000223390.1",0.5,"0.5"
"ENST00000447867.1","gc","ag","ENSG00000232993.1",0.5,"0.5"
"ENST00000647620.1","gt","ag","ENSG00000285954.1",0.25,"0.25"
"ENST00000647620.1","gt","ag","ENSG00000285954.1",0.25,"0.25"
"ENST00000647620.1","gt","ag","ENSG00000285954.1",0.25,"0.25"
"ENST00000643232.1","gt","ag","ENSG00000231090.2",0.5,"0.5"
"ENST00000422374.1","gt","ag","ENSG00000234810.4",0.230769230769231,"0.230769230769231"
"ENST00000422374.1","gt","ag","ENSG00000234810.4",0.230769230769231,"0.230769230769231"
"ENST00000659410.1","gt","ag","ENSG00000234810.4",0.230769230769231,"0.230769230769231"
"ENST00000659410.1","gt","ag","ENSG00000234810.4",0.230769230769231,"0.230769230769231"
"ENST00000659410.1","gt","ag","ENSG00000234810.4",0.230769230769231,"0.230769230769231"
"ENST00000424357.1","gt","ag","ENSG00000234810.4",0.230769230769231,"0.230769230769231"
"ENST00000424357.1","gt","ag","ENSG00000234810.4",0.230769230769231,"0.230769230769231"
"ENST00000424357.1","gt","ag","ENSG00000234810.4",0.230769230769231,"0.230769230769231"
"ENST00000424357.1","gt","ag","ENSG00000234810.4",0.230769230769231,"0.230769230769231"
"ENST00000646266.1","gt","ag","ENSG00000234810.4",0.230769230769231,"0.230769230769231"
"ENST00000646266.1","gt","ag","ENSG00000234810.4",0.230769230769231,"0.230769230769231"
"ENST00000646266.1","gt","ag","ENSG00000234810.4",0.230769230769231,"0.230769230769231"
"ENST00000646266.1","gt","ag","ENSG00000234810.4",0.230769230769231,"0.230769230769231"
"ENST00000646266.1","gt","ag","ENSG00000234810.4",0.230769230769231,"0.230769230769231"
"ENST00000646266.1","gt","ag","ENSG00000234810.4",0.230769230769231,"0.230769230769231"
"ENST00000646266.1","gt","ag","ENSG00000234810.4",0.230769230769231,"0.230769230769231"
"ENST00000646266.1","gt","ag","ENSG00000234810.4",0.230769230769231,"0.230769230769231"
"ENST00000646266.1","gt","ag","ENSG00000234810.4",0.230769230769231,"0.230769230769231"
"ENST00000646266.1","gt","ag","ENSG00000234810.4",0.230769230769231,"0.230769230769231"
"ENST00000646266.1","gt","ag","ENSG00000234810.4",0.230769230769231,"0.230769230769231"
"ENST00000661225.1","gt","ag","ENSG00000234810.4",0.230769230769231,"0.230769230769231"
"ENST00000661225.1","gt","ag","ENSG00000234810.4",0.230769230769231,"0.230769230769231"
"ENST00000661225.1","gt","ag","ENSG00000234810.4",0.230769230769231,"0.230769230769231"
"ENST00000661225.1","gt","ag","ENSG00000234810.4",0.230769230769231,"0.230769230769231"
"ENST00000661225.1","gt","ag","ENSG00000234810.4",0.230769230769231,"0.230769230769231"
"ENST00000661225.1","gt","ag","ENSG00000234810.4",0.230769230769231,"0.230769230769231"
"ENST00000661225.1","gt","ag","ENSG00000234810.4",0.230769230769231,"0.230769230769231"
"ENST00000661225.1","gt","ag","ENSG00000234810.4",0.230769230769231,"0.230769230769231"
"ENST00000661225.1","gt","ag","ENSG00000234810.4",0.230769230769231,"0.230769230769231"
"ENST00000641611.1","gt","ag","ENSG00000260971.4",0.294117647058824,"0.294117647058824"
"ENST00000641611.1","gt","ag","ENSG00000260971.4",0.294117647058824,"0.294117647058824"
"ENST00000641611.1","gt","ag","ENSG00000260971.4",0.294117647058824,"0.294117647058824"
"ENST00000641611.1","gt","ag","ENSG00000260971.4",0.294117647058824,"0.294117647058824"
"ENST00000641611.1","gt","ag","ENSG00000260971.4",0.294117647058824,"0.294117647058824"
"ENST00000641611.1","gt","ag","ENSG00000260971.4",0.294117647058824,"0.294117647058824"
"ENST00000641611.1","gt","ag","ENSG00000260971.4",0.294117647058824,"0.294117647058824"
"ENST00000642031.1","gt","ag","ENSG00000260971.4",0.294117647058824,"0.294117647058824"
"ENST00000642031.1","gt","ag","ENSG00000260971.4",0.294117647058824,"0.294117647058824"
"ENST00000642031.1","gt","ag","ENSG00000260971.4",0.294117647058824,"0.294117647058824"
"ENST00000642031.1","gt","ag","ENSG00000260971.4",0.294117647058824,"0.294117647058824"
"ENST00000642031.1","gt","ag","ENSG00000260971.4",0.294117647058824,"0.294117647058824"
"ENST00000641155.1","gt","ag","ENSG00000260971.4",0.294117647058824,"0.294117647058824"
"ENST00000641155.1","gt","ag","ENSG00000260971.4",0.294117647058824,"0.294117647058824"
"ENST00000641177.1","gt","ag","ENSG00000260971.4",0.294117647058824,"0.294117647058824"
"ENST00000641177.1","gt","ag","ENSG00000260971.4",0.294117647058824,"0.294117647058824"
"ENST00000641177.1","gt","ag","ENSG00000260971.4",0.294117647058824,"0.294117647058824"
"ENST00000641942.1","gt","ag","ENSG00000260971.4",0.294117647058824,"0.294117647058824"
"ENST00000641942.1","gt","ag","ENSG00000260971.4",0.294117647058824,"0.294117647058824"
"ENST00000641502.1","gt","ag","ENSG00000260971.4",0.294117647058824,"0.294117647058824"
"ENST00000641502.1","gt","ag","ENSG00000260971.4",0.294117647058824,"0.294117647058824"
"ENST00000641594.1","gt","ag","ENSG00000260971.4",0.294117647058824,"0.294117647058824"
"ENST00000641594.1","gt","ag","ENSG00000260971.4",0.294117647058824,"0.294117647058824"
"ENST00000419596.1","gt","ag","ENSG00000235038.1",0.2,"0.2"
"ENST00000419596.1","gt","ag","ENSG00000235038.1",0.2,"0.2"
"ENST00000419596.1","gt","ag","ENSG00000235038.1",0.2,"0.2"
"ENST00000419596.1","gt","ag","ENSG00000235038.1",0.2,"0.2"
"ENST00000649834.1","gt","ag","ENSG00000234807.7",0.4,"0.4"
"ENST00000649834.1","gt","ag","ENSG00000234807.7",0.4,"0.4"
"ENST00000663144.1","gt","ag","ENSG00000234807.7",0.4,"0.4"
"ENST00000663144.1","gt","ag","ENSG00000234807.7",0.4,"0.4"
"ENST00000419531.3","gt","ag","ENSG00000234807.7",0.4,"0.4"
"ENST00000419531.3","gt","ag","ENSG00000234807.7",0.4,"0.4"
"ENST00000419531.3","gt","ag","ENSG00000234807.7",0.4,"0.4"
"ENST00000634502.1","gt","ag","ENSG00000237352.4",0.176470588235294,"0.176470588235294"
"ENST00000634502.1","gt","ag","ENSG00000237352.4",0.176470588235294,"0.176470588235294"
"ENST00000634502.1","gt","ag","ENSG00000237352.4",0.176470588235294,"0.176470588235294"
"ENST00000634502.1","gt","ag","ENSG00000237352.4",0.176470588235294,"0.176470588235294"
"ENST00000634502.1","gt","ag","ENSG00000237352.4",0.176470588235294,"0.176470588235294"
"ENST00000634502.1","gt","ag","ENSG00000237352.4",0.176470588235294,"0.176470588235294"
"ENST00000634502.1","gt","ag","ENSG00000237352.4",0.176470588235294,"0.176470588235294"
"ENST00000634502.1","gt","ag","ENSG00000237352.4",0.176470588235294,"0.176470588235294"
"ENST00000634502.1","gt","ag","ENSG00000237352.4",0.176470588235294,"0.176470588235294"
"ENST00000634502.1","gt","ag","ENSG00000237352.4",0.176470588235294,"0.176470588235294"
"ENST00000634502.1","gt","ag","ENSG00000237352.4",0.176470588235294,"0.176470588235294"
"ENST00000634502.1","gt","ag","ENSG00000237352.4",0.176470588235294,"0.176470588235294"
"ENST00000634502.1","gt","ag","ENSG00000237352.4",0.176470588235294,"0.176470588235294"
"ENST00000659582.1","gt","ag","ENSG00000237352.4",0.176470588235294,"0.176470588235294"
"ENST00000659582.1","gt","ag","ENSG00000237352.4",0.176470588235294,"0.176470588235294"
"ENST00000659582.1","gt","ag","ENSG00000237352.4",0.176470588235294,"0.176470588235294"
"ENST00000659582.1","gt","ag","ENSG00000237352.4",0.176470588235294,"0.176470588235294"
"ENST00000659582.1","gt","ag","ENSG00000237352.4",0.176470588235294,"0.176470588235294"
"ENST00000647858.1","gt","ag","ENSG00000224609.8",0.416666666666667,"0.416666666666667"
"ENST00000647858.1","gt","ag","ENSG00000224609.8",0.416666666666667,"0.416666666666667"
"ENST00000647858.1","gt","ag","ENSG00000224609.8",0.416666666666667,"0.416666666666667"
"ENST00000647858.1","gt","ag","ENSG00000224609.8",0.416666666666667,"0.416666666666667"
"ENST00000661790.1","gt","ag","ENSG00000226476.6",0.225806451612903,"0.225806451612903"
"ENST00000661790.1","gt","ag","ENSG00000226476.6",0.225806451612903,"0.225806451612903"
"ENST00000661790.1","gt","ag","ENSG00000226476.6",0.225806451612903,"0.225806451612903"
"ENST00000661790.1","gt","ag","ENSG00000226476.6",0.225806451612903,"0.225806451612903"
"ENST00000661790.1","gt","ag","ENSG00000226476.6",0.225806451612903,"0.225806451612903"
"ENST00000661790.1","gt","ag","ENSG00000226476.6",0.225806451612903,"0.225806451612903"
"ENST00000661790.1","gt","ag","ENSG00000226476.6",0.225806451612903,"0.225806451612903"
